ic,name,direction,level,key,families,n_units_binding,n_units_setter,own_control_binding,own_control_setter,own_treated_binding,own_treated_setter,top3_binding,top3_setter,tier,treated_hours,binding_gate
VIC1-NSW1,VNI,forward,K3,KMTS_MRTS_220,V-MRKM,72,72,0.0,0.0,0.016203703703703706,0.5162037037037037,#R036509_012_RAMP_F (2% vs 0%); V::N_HORC_S1 (2% vs 0%); #R036509_012_RAMP_V (1% vs 0%),V::N_HORC_S1 (27% vs 0%); V::N_HORC_S2 (16% vs 0%); V::N_HYSE_V1 (11% vs 0%),supported,47.5,ok
VIC1-NSW1,VNI,forward,K3,KMTS_RCTS_220,I-BDBU_ONE|V-KMRC,107,107,0.0,0.0,0.0,0.2912772585669782,V>>N_NIL_65_051 (11% vs 2%); N::N_4+07_2 (2% vs 0%); N>>NIL_33_34 (1% vs 0%),V::N_KMRC_V2 (26% vs 0%); V::N_HORC_S1 (15% vs 3%); V>>N_NIL_65_051 (11% vs 15%),supported,78.5,ok
VIC1-NSW1,VNI,forward,K3,MARULAN,N-BABU|N-BADP|N-MNYS_5_WG_CLOSE|N-MNYS_5_WG_OPEN|N-X_2_5|N-X_5+07_WG_CLOSE|N-X_BABU_BADP_MNYS|N-X_LTYS_MNYS,1877,1877,0.0006393180607352158,0.0010122535961640917,0.30527437400106555,0.6435801811401172,V^^N_MNYS_1 (13% vs 0%); N>>BDBU_970_051 (13% vs 13%); N::N_MNYS_2 (12% vs 0%),V^^N_MNYS_1 (38% vs 0%); N::N_MNYS_2 (15% vs 0%); N>>BDBU_970_051 (14% vs 13%),supported,1475.0,ok
VIC1-NSW1,VNI,forward,K3,MLTS,CA_SYDS_562A9792|V-BAML1_15M|V-CRML|V-MLSY_NOEMTT_P|V-MLSY_NOEMTT_R,1240,1240,0.0,0.0,0.05739247311827956,0.17137096774193547,N>>BDBU_970_051 (10% vs 9%); V^^N_NIL_1 (7% vs 4%); N::N_MNYS_2 (6% vs 3%),V^^N_MNYS_1 (16% vs 24%); N>>BDBU_970_051 (10% vs 10%); V^^N_NIL_1 (9% vs 7%),supported,725.5,ok
VIC1-NSW1,VNI,forward,K3,MT_PIPER,N-MPWW_ONE|N-X_LPSS_MPWW,1063,1063,0.0,0.0,0.002508623392913139,0.005644402634054563,V^^N_NIL_1 (10% vs 8%); V^^N_LTUT_1 (5% vs 0%); V::N_SETB_O2 (3% vs 2%),V^^N_NIL_1 (16% vs 20%); V::N_NIL_V1 (14% vs 29%); V::N_NIL_V2 (13% vs 7%),supported,821.0,ok
VIC1-NSW1,VNI,forward,K3,SYD_STH,N-DTSS_11|N-X_61_76|N-X_AVMA_SSWW,225,225,0.0,0.0,0.037037037037037035,0.10148148148148148,N^^N_BDBU_X5_BESH (9% vs 2%); N>>NIL_990_051 (8% vs 4%); N^^N_NIL_WGLT (6% vs 5%),V::N_NIL_V2 (16% vs 4%); V>>N_NIL_65_051 (11% vs 14%); N>>X-17+76_39_11 (7% vs 0%),supported,125.5,ok
VIC1-NSW1,VNI,forward,K3,S_EAST,I-BDBU_ONE|S-TBSE|S-X_TBSE+BDBU,900,900,0.0,0.000962962962962963,0.15648148148148147,0.40648148148148144,V^^N_NIL_1 (15% vs 11%); N^^N_NIL_WGLT (8% vs 7%); V::N_SETB_O2 (6% vs 0%),V^^N_NIL_1 (18% vs 16%); V::N_SETB_V1 (12% vs 0%); N^^N_NIL_WGLT (11% vs 9%),supported,700.5,ok
VIC1-NSW1,VNI,forward,K3,TUMUT3,CA_SYDS_57BBC96F|I-LTMS|I-X_64_DDSM|N-KVCW_3W_WG_CLOSE|N-LTUT_64_15M|N-LTWG_63|N-LTWG_RADIAL|N-LTWG_X5|N-MNYS_5_WG_CLOSE|N-WAGGA_330_BUSA|N-X_03+4_WG_CLOSE|N-X_051_X5|N-X_LTYS_MNYS|V-DDSM,889,889,0.013604549431321085,0.024293838270216223,0.30221222347206594,0.6691038620172478,V^^N_LTUT_1 (11% vs 0%); N::N_03+4_2 (8% vs 0%); N::N_03+5_2 (4% vs 0%),V^^N_LTUT_1 (19% vs 0%); N::N_03+4_2 (17% vs 0%); V::N_LTWG_S2 (13% vs 0%),supported,646.5,ok
VIC1-NSW1,VNI,forward,K3,WETS,V-KG_WE_RC,115,115,0.0,0.0,0.020289855072463767,0.35072463768115947,N>>BDBU_970_051 (14% vs 8%); N>>NIL_990_051 (14% vs 10%); N>>970_990_051 (6% vs 1%),N>>NIL_990_051 (14% vs 11%); V::N_KGRC_V2 (13% vs 0%); N>>BDBU_970_051 (13% vs 10%),supported,60.5,ok
VIC1-NSW1,VNI,forward,K4,NSW1:Wollongong,N-AVMA_17|N-BADP|N-DTKV_18_WG_CLOSE|N-DTMN_8_15M|N-DTSS_11|N-WGWA_63|N-WGWA_RADIAL|N-X_11+14|N-X_3L+11_WG_CLOSE|N-X_4+17_WG_CLOSE|N-X_AVMA_SSWW,2429,2429,0.015456749462513152,0.03008439687114039,0.11698915877590228,0.24777000137230681,N>>BDBU_970_051 (4% vs 4%); N^^N_NIL_X5_BESH (4% vs 3%); N::N_CNLT_2 (3% vs 1%),V::N_NIL_V2 (7% vs 13%); V::N_NIL_V1 (6% vs 4%); N::N_CNLT_2 (5% vs 2%),supported,1401.0,ok
VIC1-NSW1,VNI,forward,K4,NSW1:east Orange,N-MPWW_ONE|N-X_LPSS_MPWW,1063,1063,0.0,0.0,0.002508623392913139,0.005644402634054563,V^^N_NIL_1 (10% vs 8%); V^^N_LTUT_1 (5% vs 0%); V::N_SETB_O2 (3% vs 2%),V^^N_NIL_1 (16% vs 20%); V::N_NIL_V1 (14% vs 29%); V::N_NIL_V2 (13% vs 7%),supported,821.0,ok
VIC1-NSW1,VNI,forward,K4,NSW1:south-west Canberra,CA_SYDS_57BBC96F|I-LTMS|I-X_64_DDSM|N-KVCW_3W_WG_CLOSE|N-LTUT_64_15M|N-LTWG_63|N-LTWG_RADIAL|N-LTWG_X5|N-MNYS_5_WG_CLOSE|N-WAGGA_330_BUSA|N-X_03+4_WG_CLOSE|N-X_051_X5|N-X_LTYS_MNYS|V-DDSM,889,889,0.013604549431321085,0.024293838270216223,0.30221222347206594,0.6691038620172478,V^^N_LTUT_1 (11% vs 0%); N::N_03+4_2 (8% vs 0%); N::N_03+5_2 (4% vs 0%),V^^N_LTUT_1 (19% vs 0%); N::N_03+4_2 (17% vs 0%); V::N_LTWG_S2 (13% vs 0%),supported,646.5,ok
VIC1-NSW1,VNI,forward,K4,NSW1:south-west Sydney,N-DTSS_11|N-X_61_76|N-X_AVMA_SSWW,231,231,0.0,0.0,0.05194805194805195,0.10822510822510821,N^^N_BDBU_X5_BESH (9% vs 2%); N>>NIL_990_051 (8% vs 4%); N^^N_NIL_WGLT (6% vs 5%),V::N_NIL_V2 (16% vs 4%); V>>N_NIL_65_051 (11% vs 13%); N>>X-17+76_39_11 (8% vs 0%),supported,128.5,ok
VIC1-NSW1,VNI,forward,K4,NSW1:west Wollongong,N-BABU|N-BADP|N-MNYS_5_WG_CLOSE|N-MNYS_5_WG_OPEN|N-X_2_5|N-X_5+07_WG_CLOSE|N-X_BABU_BADP_MNYS|N-X_LTYS_MNYS,1877,1877,0.0006393180607352158,0.0010122535961640917,0.30527437400106555,0.6435801811401172,V^^N_MNYS_1 (13% vs 0%); N>>BDBU_970_051 (13% vs 13%); N::N_MNYS_2 (12% vs 0%),V^^N_MNYS_1 (38% vs 0%); N::N_MNYS_2 (15% vs 0%); N>>BDBU_970_051 (14% vs 13%),supported,1475.0,ok
VIC1-NSW1,VNI,forward,K4,SA1:Mount Gambier,I-BDBU_ONE|S-TBSE|S-X_TBSE+BDBU,900,900,0.0,0.000962962962962963,0.15648148148148147,0.40648148148148144,V^^N_NIL_1 (15% vs 11%); N^^N_NIL_WGLT (8% vs 7%); V::N_SETB_O2 (6% vs 0%),V^^N_NIL_1 (18% vs 16%); V::N_SETB_V1 (12% vs 0%); N^^N_NIL_WGLT (11% vs 9%),supported,700.5,ok
VIC1-NSW1,VNI,forward,K4,VIC1:Geelong,CA_BRIS_5964121F|CA_SYDS_562A9792|V-BAML1_15M|V-CRML|V-MLSY_NOEMTT_P|V-MLSY_NOEMTT_R,1243,1243,0.0,0.0,0.057253955484043974,0.17095736122284794,N>>BDBU_970_051 (10% vs 9%); V^^N_NIL_1 (7% vs 4%); N::N_MNYS_2 (6% vs 3%),V^^N_MNYS_1 (16% vs 24%); N>>BDBU_970_051 (10% vs 10%); V^^N_NIL_1 (9% vs 7%),supported,727.0,ok
VIC1-NSW1,VNI,reverse,K1,3L/LINE/3L,N-CNLT_07|N-CTYS_3L_WG_CLOSE|N-X_3L+07_WG_CLOSE|N-X_3L+11_WG_CLOSE|N-X_3L+2_WG_CLOSE,1248,1248,0.0034677706552706552,0.08539218304843305,0.1622596153846154,0.6992521367521367,N^^V_CTMN_1 (15% vs 0%); I_6F_NS_150 (2% vs 1%); V>>NIL_MLGT_MLGT_R5 (1% vs 0%),N^^V_CTMN_1 (54% vs 9%); N^^V_NIL_ARWBBA (20% vs 28%); N^^V_3L+11_1 (7% vs 0%),supported,746.5,ok
VIC1-NSW1,VNI,reverse,K1,ARTS/LINE/ARTS_WBTS_220,V-AR_WB_BA,69,69,0.0,0.0,0.0,0.0,N^^V_NIL_1 (13% vs 0%); N^^V_CRML_1 (5% vs 0%); N^^V_CTMN_1 (2% vs 0%),N^^V_NIL_1 (62% vs 20%); N^^V_CTMN_1 (30% vs 39%); N^^V_CRML_1 (6% vs 0%),supported,41.0,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1,AVON/LINE/17,N-AVMA_17|N-X_4+17_WG_CLOSE|N-X_AVMA_SSWW,1132,1132,0.0,0.0,0.0,0.0,N^^V_JNWG_63_X5_1 (8% vs 1%); I_6F_NS_150 (1% vs 1%); N>>NIL_BU_PST_ML_W (1% vs 2%),N^^V_NIL_ARWBBA (32% vs 17%); N^^V_NIL_1 (30% vs 21%); N^^V_JNWG_63_X5_1 (22% vs 6%),supported,622.5,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1,BALRANLD/LINE/X5/1,N-BABU|N-BADP,109,109,0.0015290519877675841,0.0015290519877675841,0.22935779816513757,0.9938837920489296,N^^V_BADP_1 (23% vs 0%); I_6F_NS_150 (0% vs 2%); V>>NIL_MLGT_MLGT (0% vs 5%),N^^V_BADP_1 (99% vs 0%); I_6F_NS_150 (1% vs 8%); N^^V_MLNK_1 (0% vs 41%),supported,57.5,ok
VIC1-NSW1,VNI,reverse,K1,BATS/LINE/BATS_MLTS1_220,V-AR_WB_BA|V-BAML1_15M,87,87,0.0,0.0,0.10153256704980844,0.13409961685823754,V>>BAML1_ELML_BAML2 (10% vs 0%); N^^V_NIL_1 (3% vs 2%); I_6F_NS_150 (3% vs 3%),N^^V_CTMN_1 (29% vs 21%); N^^V_NIL_1 (22% vs 26%); N^^V_MSDD2 (16% vs 1%),supported,52.5,ok
VIC1-NSW1,VNI,reverse,K1,BATS/LINE/BATS_WBTS_220,V-AR_WB_BA,73,73,0.0,0.0,0.0,0.0,N^^V_CTMN_1 (12% vs 9%); N^^V_NIL_1 (5% vs 3%); I_6F_NS_150 (1% vs 3%),N^^V_CTMN_1 (61% vs 27%); N^^V_NIL_1 (37% vs 30%); I_6F_NS_150 (2% vs 4%),supported,43.0,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1,BURONGA/LINE/X1,I-BURC,198,198,0.0,0.0030303030303030303,0.2836700336700337,0.9966329966329965,N^^V_BURC_1 (28% vs 0%); N^^V_NIL_1 (0% vs 4%); I_6F_NS_150 (0% vs 1%),N^^V_BURC_1 (100% vs 0%); N^^V_NIL_ARWBBA (0% vs 3%); N^^V_NIL_1 (0% vs 94%),supported,107.5,ok
VIC1-NSW1,VNI,reverse,K1,CANBERRA/LINE/07,N-CNLT_07|N-CTMN_4_WG_CLOSE|N-CTYS_3L_WG_CLOSE|N-X_3L+07_WG_CLOSE|N-X_4+07_WG_CLOSE|N-X_5+07_WG_CLOSE,707,707,0.0,0.020399182775420396,0.04054691183404054,0.5412541254125413,N^^V_DTSS_1 (3% vs 0%); N^^V_NIL_ARWBBA (3% vs 0%); N^^V_4+07_1 (2% vs 0%),N^^V_CNLT_1 (29% vs 0%); N^^V_4+07_1 (23% vs 0%); N^^V_NIL_ARWBBA (20% vs 25%),supported,566.0,ok
VIC1-NSW1,VNI,reverse,K1,DAPTO/LINE/11,N-DTSS_11|N-X_3L+11_WG_CLOSE,702,702,0.0,0.0,0.06932573599240266,0.5904558404558404,N^^V_DTSS_1 (6% vs 0%); I_6F_NS_150 (2% vs 1%); NRM_NSW1_VIC1 (2% vs 1%),N^^V_DTSS_1 (47% vs 0%); N^^V_NIL_ARWBBA (14% vs 20%); N^^V_2+5_1 (13% vs 0%),supported,425.0,ok
VIC1-NSW1,VNI,reverse,K1,DAPTO/LINE/18,N-BADP|N-DTKV_18_WG_CLOSE,112,112,0.0,0.0,0.0788690476190476,0.7470238095238094,N^^V_CNCW_1 (8% vs 0%); N^^V_NIL_ARWBBA (3% vs 1%); I_6F_NS_150 (1% vs 2%),N^^V_CNCW_1 (75% vs 0%); N^^V_NIL_ARWBBA (17% vs 15%); V>>NIL_ELML_BAML2 (3% vs 5%),supported,57.0,ok
VIC1-NSW1,VNI,reverse,K1,DAPTO/LINE/8,N-DTMN_8_15M,403,403,0.0,0.0,0.0,0.0,N^^V_NIL_1 (20% vs 5%); N^^V_NIL_ARWBBA (3% vs 1%); I_6F_NS_150 (3% vs 3%),N^^V_NIL_1 (65% vs 49%); N^^V_NIL_ARWBBA (23% vs 27%); N^^V_DPWG_1 (4% vs 0%),supported,230.0,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1,DDTS/LINE/DDTS_MSS1_330,V-DDMS,185,185,0.0,0.0,0.13333333333333333,0.7927927927927929,N^^V_MSDD2 (11% vs 0%); N::V_DDMS (2% vs 0%); N^^V_MSDD1 (2% vs 0%),N^^V_MSDD2 (44% vs 0%); N^^V_MSDD1 (25% vs 0%); N^^V_NIL_ARWBBA (16% vs 23%),supported,140.0,ok
VIC1-NSW1,VNI,reverse,K1,EL32526,V-KMRC|V-RCTS_BUS2,258,258,0.0,0.0,0.014211886304909558,0.32687338501291996,N^^V_NIL_1 (8% vs 3%); N^^V_4+07_1 (8% vs 0%); I_6F_NS_150 (2% vs 0%),N^^V_RC_BUS2_1 (33% vs 0%); N^^V_4+07_1 (31% vs 6%); N^^V_NIL_1 (27% vs 17%),supported,130.5,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1,KANGAROO/LINE/3W,N-KVCW_3W_WG_CLOSE|N-LTUT_64_15M,423,423,0.01968085106382979,0.30533884948778567,0.10756501182033097,0.2970843183609141,N^^V_CNCW_1 (11% vs 2%); N^^V_NIL_ARWBBA (4% vs 1%); N^^V_MLNK_1 (2% vs 2%),N^^V_MLNK_1 (52% vs 10%); N^^V_CNCW_1 (30% vs 31%); N^^V_NIL_ARWBBA (11% vs 22%),supported,234.5,ok
VIC1-NSW1,VNI,reverse,K1,KMTS_MRTS_220/LINE/KMTS_MRTS_220,V-MRKM,72,72,0.0,0.0,0.0,0.0,N^^V_NIL_1 (22% vs 3%); N^^V_CNCW_1 (12% vs 3%); N^^V_LTUT_1 (10% vs 4%),N^^V_NIL_1 (58% vs 18%); N^^V_LTUT_1 (24% vs 32%); N^^V_CNCW_1 (18% vs 11%),supported,47.5,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1,MARULAN/LINE/5,N-BABU|N-BADP|N-MNYS_5_WG_CLOSE|N-MNYS_5_WG_OPEN|N-X_2_5|N-X_5+07_WG_CLOSE|N-X_BABU_BADP_MNYS|N-X_LTYS_MNYS,1877,1877,0.001266796898123483,0.003326821760492511,0.04031255549635944,0.6409163558870538,N^^V_CTMN_1 (3% vs 0%); V>>BDBU_ELML_BAML2 (1% vs 2%); N^^V_NIL_ARWBBA (1% vs 1%),N^^V_CTMN_1 (54% vs 0%); N^^V_NIL_ARWBBA (22% vs 28%); N^^V_DTSS_1 (6% vs 0%),supported,1475.0,ok
VIC1-NSW1,VNI,reverse,K1,MLTS/LINE/CRTS_MLTS1_500,V-BAML1_15M|V-CRML|V-MLSY_NOEMTT_R,82,82,0.0,0.0,0.06300813008130081,0.09349593495934959,N^^V_NIL_1 (26% vs 9%); N^^V_CRML_1 (5% vs 0%); V>>BAML1_ELML_BAML2 (1% vs 0%),N^^V_NIL_1 (84% vs 49%); N^^V_CRML_1 (8% vs 0%); N^^V_CTMN_1 (2% vs 1%),supported,56.5,ok
VIC1-NSW1,VNI,reverse,K1,MLTS/LINE/MLTS_SYTS1_500,CA_SYDS_562A9792|V-BAML1_15M|V-MLSY_NOEMTT_P|V-MLSY_NOEMTT_R,386,386,0.0,0.0,0.028929188255613126,0.03626943005181347,V>>MLSY_GTKT_MLSY (2% vs 0%); N^^V_NIL_1 (2% vs 1%); N^^V_CTMN_1 (1% vs 0%),N^^V_CTMN_1 (38% vs 29%); N^^V_NIL_1 (29% vs 27%); N^^V_NIL_ARWBBA (26% vs 33%),supported,260.0,ok
VIC1-NSW1,VNI,reverse,K1,SYD_STH/LINE/76,N-X_61_76|N-X_AVMA_SSWW,223,223,0.0,0.0,0.0,0.0,N^^V_NIL_1 (19% vs 3%); N^^V_JNWG_63_X5_1 (6% vs 6%); N^^V_CRML_1 (2% vs 0%),N^^V_NIL_1 (75% vs 28%); N^^V_NIL_ARWBBA (13% vs 5%); N^^V_JNWG_63_X5_1 (9% vs 11%),supported,115.0,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1,S_EAST/LINE/TABSES_1,S-TBSE|S-X_TBSE+BDBU,592,592,0.0,0.0,0.0,0.0,N^^V_MLNK_1 (9% vs 0%); N^^V_GRYS_1 (2% vs 0%); N^^V_MLNK_ARWBBA (1% vs 0%),N^^V_MLNK_1 (30% vs 5%); N^^V_NIL_1 (23% vs 48%); N^^V_NIL_ARWBBA (19% vs 22%),supported,337.5,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1,S_EAST/LINE/TABSES_2,S-TBSE,437,437,0.0,0.0,0.0,0.0,N^^V_NIL_1 (9% vs 7%); V>>BDBU_ELML_BAML2 (6% vs 0%); V>>NIL_MLGT_MLGT_R5 (5% vs 2%),N^^V_NIL_1 (44% vs 30%); N^^V_NIL_ARWBBA (17% vs 17%); N^^V_MLNK_1 (10% vs 13%),supported,326.0,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1,WAGGA330/BUS/5A,N-DPWG_63|N-DPWG_63_X5|N-LTWG_RADIAL|N-LTWG_X5|N-WAGGA_330_BUSA|N-X_051_X5,172,172,0.0027131782945736434,0.006782945736434109,0.11627906976744186,0.9127906976744186,N^^V_LTWG_1 (7% vs 0%); N^^V_BADP_1 (5% vs 0%); N^^V_JNWG_63_X5_1 (0% vs 0%),N^^V_LTWG_1 (59% vs 1%); N^^V_DPWG_1 (20% vs 0%); N^^V_BADP_1 (10% vs 0%),supported,105.5,ok
VIC1-NSW1,VNI,reverse,K1xK2,3L/LINE/3L × N-CTYS_3L_WG_CLOSE,N-CTYS_3L_WG_CLOSE,1270,1270,0.009337270341207347,0.08087489063867016,0.14566929133858267,0.5498687664041995,N^^V_CTMN_1 (15% vs 1%); I_6F_NS_150 (1% vs 1%); V>>NIL_MLGT_MLGT_R5 (1% vs 0%),N^^V_CTMN_1 (55% vs 8%); N^^V_NIL_ARWBBA (19% vs 27%); N^^V_4+07_1 (7% vs 0%),supported,698.0,ok
VIC1-NSW1,VNI,reverse,K1xK2,4/LINE/4 × N-CTMN_4_WG_CLOSE,N-CTMN_4_WG_CLOSE,1558,1558,0.01194908001711596,0.0202931108258451,0.0717800599058622,0.4942233632862644,N^^V_CTMN_1 (7% vs 1%); N^^V_4+07_1 (3% vs 0%); N^^V_03+4_1 (2% vs 0%),N^^V_CTMN_1 (49% vs 2%); N^^V_NIL_ARWBBA (14% vs 39%); N^^V_4+07_1 (11% vs 2%),supported,1092.5,ok
VIC1-NSW1,VNI,reverse,K1xK2,ARTS/LINE/ARTS_WBTS_220 × V-AR_WB_BA,V-AR_WB_BA,69,69,0.0,0.0,0.0,0.0,N^^V_NIL_1 (13% vs 1%); N^^V_CRML_1 (5% vs 1%); N^^V_CTMN_1 (2% vs 0%),N^^V_NIL_1 (62% vs 23%); N^^V_CTMN_1 (30% vs 38%); N^^V_CRML_1 (6% vs 0%),supported,41.0,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1xK2,AVON/LINE/17 × N-AVMA_17,N-AVMA_17,1045,1045,0.0,0.0,0.0,0.0,N^^V_JNWG_63_X5_1 (9% vs 1%); I_6F_NS_150 (2% vs 2%); N>>NIL_BU_PST_ML_W (1% vs 3%),N^^V_NIL_ARWBBA (32% vs 19%); N^^V_NIL_1 (27% vs 21%); N^^V_JNWG_63_X5_1 (24% vs 7%),supported,576.0,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1xK2,BALRANLD/LINE/X5/1 × N-BADP,N-BADP,109,109,0.0077981651376146785,0.05657492354740062,0.22935779816513757,0.9938837920489296,N^^V_BADP_1 (23% vs 1%); I_6F_NS_150 (0% vs 2%); V>>NIL_MLGT_MLGT (0% vs 5%),N^^V_BADP_1 (99% vs 6%); I_6F_NS_150 (1% vs 8%); N^^V_MLNK_1 (0% vs 41%),supported,57.5,ok
VIC1-NSW1,VNI,reverse,K1xK2,BATS/LINE/BATS_MLTS1_220 × V-BAML1_15M,V-BAML1_15M,87,87,0.0,0.0,0.10153256704980844,0.13409961685823754,V>>BAML1_ELML_BAML2 (10% vs 0%); N^^V_NIL_1 (3% vs 2%); I_6F_NS_150 (3% vs 2%),N^^V_CTMN_1 (29% vs 21%); N^^V_NIL_1 (22% vs 23%); N^^V_MSDD2 (16% vs 1%),supported,52.5,ok
VIC1-NSW1,VNI,reverse,K1xK2,BATS/LINE/BATS_WBTS_220 × V-AR_WB_BA,V-AR_WB_BA,73,73,0.0,0.0,0.0,0.0,N^^V_CTMN_1 (12% vs 9%); N^^V_NIL_1 (5% vs 3%); I_6F_NS_150 (1% vs 3%),N^^V_CTMN_1 (61% vs 27%); N^^V_NIL_1 (37% vs 30%); I_6F_NS_150 (2% vs 4%),supported,43.0,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1xK2,BURONGA/LINE/X1 × I-BURC,I-BURC,198,198,0.0008417508417508417,0.00404040404040404,0.2836700336700337,0.9966329966329965,N^^V_BURC_1 (28% vs 0%); N^^V_NIL_1 (0% vs 4%); I_6F_NS_150 (0% vs 1%),N^^V_BURC_1 (100% vs 0%); N^^V_NIL_ARWBBA (0% vs 3%); N^^V_NIL_1 (0% vs 94%),supported,107.5,ok
VIC1-NSW1,VNI,reverse,K1xK2,CANBERRA/LINE/07 × N-CNLT_07,N-CNLT_07,903,903,0.0,0.0,0.010705057216685123,0.25249169435215946,N^^V_4+07_1 (5% vs 0%); N^^V_DTSS_1 (3% vs 0%); N^^V_NIL_ARWBBA (2% vs 0%),N^^V_4+07_1 (30% vs 0%); N^^V_CNLT_1 (25% vs 0%); N^^V_NIL_ARWBBA (18% vs 20%),supported,566.0,ok
VIC1-NSW1,VNI,reverse,K1xK2,DAPTO/LINE/18 × N-DTKV_18_WG_CLOSE,N-DTKV_18_WG_CLOSE,112,112,0.0,0.0,0.0788690476190476,0.7470238095238094,N^^V_CNCW_1 (8% vs 0%); N^^V_NIL_ARWBBA (3% vs 0%); I_6F_NS_150 (1% vs 2%),N^^V_CNCW_1 (75% vs 0%); N^^V_NIL_ARWBBA (17% vs 15%); V>>NIL_ELML_BAML2 (3% vs 0%),supported,57.0,ok
VIC1-NSW1,VNI,reverse,K1xK2,DAPTO/LINE/8 × N-DTMN_8_15M,N-DTMN_8_15M,403,403,0.0,0.0,0.0,0.0,N^^V_NIL_1 (20% vs 5%); N^^V_NIL_ARWBBA (3% vs 1%); I_6F_NS_150 (3% vs 3%),N^^V_NIL_1 (65% vs 49%); N^^V_NIL_ARWBBA (23% vs 27%); N^^V_DPWG_1 (4% vs 0%),supported,230.0,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1xK2,DDTS/LINE/DDTS_MSS1_330 × V-DDMS,V-DDMS,185,185,0.0,0.0,0.13333333333333333,0.7927927927927929,N^^V_MSDD2 (11% vs 0%); N::V_DDMS (2% vs 0%); N^^V_MSDD1 (2% vs 0%),N^^V_MSDD2 (44% vs 0%); N^^V_MSDD1 (25% vs 0%); N^^V_NIL_ARWBBA (16% vs 23%),supported,140.0,ok
VIC1-NSW1,VNI,reverse,K1xK2,EL32526 × V-KMRC,V-KMRC,171,171,0.0,0.0,0.0,0.0,N^^V_NIL_1 (13% vs 3%); N^^V_4+07_1 (12% vs 0%); I_6F_NS_150 (2% vs 1%),N^^V_4+07_1 (47% vs 9%); N^^V_NIL_1 (41% vs 24%); I_6F_NS_150 (4% vs 1%),supported,87.0,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1xK2,KANGAROO/LINE/3W × N-KVCW_3W_WG_CLOSE,N-KVCW_3W_WG_CLOSE,423,423,0.01968085106382979,0.30533884948778567,0.10756501182033097,0.2970843183609141,N^^V_CNCW_1 (11% vs 2%); N^^V_NIL_ARWBBA (4% vs 1%); N^^V_MLNK_1 (2% vs 2%),N^^V_MLNK_1 (52% vs 10%); N^^V_CNCW_1 (30% vs 31%); N^^V_NIL_ARWBBA (11% vs 22%),supported,234.5,ok
VIC1-NSW1,VNI,reverse,K1xK2,KMTS_MRTS_220/LINE/KMTS_MRTS_220 × V-MRKM,V-MRKM,72,72,0.0,0.0,0.0,0.0,N^^V_NIL_1 (22% vs 3%); N^^V_CNCW_1 (12% vs 3%); N^^V_LTUT_1 (10% vs 4%),N^^V_NIL_1 (58% vs 18%); N^^V_LTUT_1 (24% vs 32%); N^^V_CNCW_1 (18% vs 11%),supported,47.5,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1xK2,MARULAN/LINE/5 × N-MNYS_5_WG_CLOSE,N-MNYS_5_WG_CLOSE,1791,1791,0.0062674483528754885,0.011638439109125877,0.03191885352689372,0.5649544016378186,N^^V_CTMN_1 (3% vs 1%); V>>BDBU_ELML_BAML2 (1% vs 2%); N^^V_NIL_ARWBBA (1% vs 0%),N^^V_CTMN_1 (56% vs 1%); N^^V_NIL_ARWBBA (23% vs 27%); N^^V_DTSS_1 (6% vs 0%),supported,1475.0,ok
VIC1-NSW1,VNI,reverse,K1xK2,MLTS/LINE/CRTS_MLTS1_500 × V-CRML,V-CRML,84,84,0.0,0.0,0.047619047619047616,0.13492063492063494,N^^V_NIL_1 (25% vs 8%); N^^V_CRML_1 (5% vs 0%); I_6F_NS_150 (1% vs 1%),N^^V_NIL_1 (82% vs 51%); N^^V_CRML_1 (13% vs 0%); N^^V_NIL_ARWBBA (2% vs 12%),supported,48.0,below asset gate: see family row
VIC1-NSW1,VNI,reverse,K1xK2,MLTS/LINE/MLTS_SYTS1_500 × V-MLSY_NOEMTT_R,V-MLSY_NOEMTT_R,397,397,0.0,0.0,0.024769101595298066,0.03148614609571788,V>>MLSY_GTKT_MLSY (2% vs 0%); N^^V_NIL_1 (2% vs 1%); N^^V_CTMN_1 (1% vs 0%),N^^V_CTMN_1 (39% vs 32%); N^^V_NIL_1 (28% vs 26%); N^^V_NIL_ARWBBA (25% vs 32%),supported,260.0,ok
