ic,name,direction,GENCONSETID,tier,lag_days,group,n_units,own_treated,own_control,own_diff,any_diff
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,supported,1,booked_in_advance,8,1.0,0.0,1.0,0.8041666666666667
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,supported,7,booked_in_advance,8,1.0,0.0,1.0,0.8041666666666667
VIC1-NSW1,VNI,forward,N-CTYS_3L_WG_CLOSE,supported,14,booked_in_advance,8,1.0,0.0,1.0,0.8041666666666667
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,supported,1,booked_in_advance,8,0.0,0.0,0.0,-0.015277777777777782
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,supported,7,booked_in_advance,8,0.0,0.0,0.0,-0.015277777777777782
VIC1-NSW1,VNI,reverse,N-CTYS_3L_WG_CLOSE,supported,14,booked_in_advance,8,0.0,0.0,0.0,-0.015277777777777782
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,supported,1,booked_in_advance,17,0.44117647058823534,0.0,0.44117647058823534,0.3215686274509804
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,supported,7,booked_in_advance,17,0.44117647058823534,0.0,0.44117647058823534,0.3215686274509804
VIC1-NSW1,VNI,forward,N-DTKV_18_WG_CLOSE,supported,14,booked_in_advance,17,0.44117647058823534,0.0,0.44117647058823534,0.3215686274509804
VIC1-NSW1,VNI,reverse,N-DTKV_18_WG_CLOSE,supported,1,booked_in_advance,17,0.0,0.0,0.0,-0.1941176470588235
VIC1-NSW1,VNI,reverse,N-DTKV_18_WG_CLOSE,supported,7,booked_in_advance,17,0.0,0.0,0.0,-0.1941176470588235
VIC1-NSW1,VNI,reverse,N-DTKV_18_WG_CLOSE,supported,14,booked_in_advance,17,0.0,0.0,0.0,-0.1941176470588235
VIC1-NSW1,VNI,forward,N-DTMN_8_15M,supported,1,booked_in_advance,211,0.09636650868878356,0.0,0.09636650868878356,-0.12827804107424962
VIC1-NSW1,VNI,forward,N-DTMN_8_15M,supported,1,not_booked_in_advance,19,0.0,0.0,0.0,-0.3535087719298245
VIC1-NSW1,VNI,forward,N-DTMN_8_15M,supported,7,booked_in_advance,131,0.14122137404580154,0.0,0.14122137404580154,-0.07608142493638677
VIC1-NSW1,VNI,forward,N-DTMN_8_15M,supported,7,not_booked_in_advance,99,0.01851851851851852,0.0,0.01851851851851852,-0.24057239057239058
VIC1-NSW1,VNI,forward,N-DTMN_8_15M,supported,14,booked_in_advance,131,0.14122137404580154,0.0,0.14122137404580154,-0.07608142493638677
VIC1-NSW1,VNI,forward,N-DTMN_8_15M,supported,14,not_booked_in_advance,99,0.01851851851851852,0.0,0.01851851851851852,-0.24057239057239058
VIC1-NSW1,VNI,reverse,N-DTMN_8_15M,supported,1,booked_in_advance,211,0.0,0.0,0.0,0.14527382833070038
VIC1-NSW1,VNI,reverse,N-DTMN_8_15M,supported,1,not_booked_in_advance,19,0.0,0.0,0.0,0.7280701754385965
VIC1-NSW1,VNI,reverse,N-DTMN_8_15M,supported,7,booked_in_advance,131,0.0,0.0,0.0,0.12612383375742153
VIC1-NSW1,VNI,reverse,N-DTMN_8_15M,supported,7,not_booked_in_advance,99,0.0,0.0,0.0,0.28246352413019077
VIC1-NSW1,VNI,reverse,N-DTMN_8_15M,supported,14,booked_in_advance,131,0.0,0.0,0.0,0.12612383375742153
VIC1-NSW1,VNI,reverse,N-DTMN_8_15M,supported,14,not_booked_in_advance,99,0.0,0.0,0.0,0.28246352413019077
VIC1-NSW1,VNI,forward,N-DTSS_11,supported,1,booked_in_advance,441,0.007558578987150415,0.0,0.007558578987150415,-0.0669690098261527
VIC1-NSW1,VNI,forward,N-DTSS_11,supported,7,booked_in_advance,441,0.007558578987150415,0.0,0.007558578987150415,-0.0669690098261527
VIC1-NSW1,VNI,forward,N-DTSS_11,supported,14,booked_in_advance,441,0.007558578987150415,0.0,0.007558578987150415,-0.0669690098261527
VIC1-NSW1,VNI,reverse,N-DTSS_11,supported,1,booked_in_advance,441,0.19425547996976567,0.0,0.19425547996976567,0.11826656588561349
VIC1-NSW1,VNI,reverse,N-DTSS_11,supported,7,booked_in_advance,441,0.19425547996976567,0.0,0.19425547996976567,0.11826656588561349
VIC1-NSW1,VNI,reverse,N-DTSS_11,supported,14,booked_in_advance,441,0.19425547996976567,0.0,0.19425547996976567,0.11826656588561349
VIC1-NSW1,VNI,forward,N-ER_TX,indicative,1,booked_in_advance,181,0.008287292817679558,0.0,0.008287292817679558,0.12470841006752607
VIC1-NSW1,VNI,forward,N-ER_TX,indicative,7,booked_in_advance,181,0.008287292817679558,0.0,0.008287292817679558,0.12470841006752607
VIC1-NSW1,VNI,forward,N-ER_TX,indicative,14,booked_in_advance,181,0.008287292817679558,0.0,0.008287292817679558,0.12470841006752607
VIC1-NSW1,VNI,reverse,N-ER_TX,indicative,1,booked_in_advance,181,0.0,0.0,0.0,-0.03812154696132597
VIC1-NSW1,VNI,reverse,N-ER_TX,indicative,7,booked_in_advance,181,0.0,0.0,0.0,-0.03812154696132597
VIC1-NSW1,VNI,reverse,N-ER_TX,indicative,14,booked_in_advance,181,0.0,0.0,0.0,-0.03812154696132597
VIC1-NSW1,VNI,forward,N-GRYS_3J_15M,indicative,1,booked_in_advance,21,0.14285714285714285,0.0,0.14285714285714285,0.042857142857142864
VIC1-NSW1,VNI,forward,N-GRYS_3J_15M,indicative,7,booked_in_advance,21,0.14285714285714285,0.0,0.14285714285714285,0.042857142857142864
VIC1-NSW1,VNI,forward,N-GRYS_3J_15M,indicative,14,booked_in_advance,21,0.14285714285714285,0.0,0.14285714285714285,0.042857142857142864
VIC1-NSW1,VNI,reverse,N-GRYS_3J_15M,indicative,1,booked_in_advance,21,0.6587301587301586,0.0,0.6587301587301586,0.564021164021164
VIC1-NSW1,VNI,reverse,N-GRYS_3J_15M,indicative,7,booked_in_advance,21,0.6587301587301586,0.0,0.6587301587301586,0.564021164021164
VIC1-NSW1,VNI,reverse,N-GRYS_3J_15M,indicative,14,booked_in_advance,21,0.6587301587301586,0.0,0.6587301587301586,0.564021164021164
VIC1-NSW1,VNI,forward,N-KVCW_3W_WG_CLOSE,supported,1,booked_in_advance,288,0.04918981481481481,0.05661651234567902,-0.007426697530864202,-0.10280671296296297
VIC1-NSW1,VNI,forward,N-KVCW_3W_WG_CLOSE,supported,7,booked_in_advance,288,0.04918981481481481,0.05661651234567902,-0.007426697530864202,-0.10280671296296297
VIC1-NSW1,VNI,forward,N-KVCW_3W_WG_CLOSE,supported,14,booked_in_advance,288,0.04918981481481481,0.05661651234567902,-0.007426697530864202,-0.10280671296296297
VIC1-NSW1,VNI,reverse,N-KVCW_3W_WG_CLOSE,supported,1,booked_in_advance,288,0.04513888888888889,0.028906249999999998,0.016232638888888887,-0.002739197530864198
VIC1-NSW1,VNI,reverse,N-KVCW_3W_WG_CLOSE,supported,7,booked_in_advance,288,0.04513888888888889,0.028906249999999998,0.016232638888888887,-0.002739197530864198
VIC1-NSW1,VNI,reverse,N-KVCW_3W_WG_CLOSE,supported,14,booked_in_advance,288,0.04513888888888889,0.028906249999999998,0.016232638888888887,-0.002739197530864198
VIC1-NSW1,VNI,forward,N-LTUT_64_15M,supported,1,booked_in_advance,311,0.17256162915326903,0.0,0.17256162915326903,0.07289210432297248
VIC1-NSW1,VNI,forward,N-LTUT_64_15M,supported,7,booked_in_advance,295,0.18192090395480226,0.0,0.18192090395480226,0.10286252354048964
VIC1-NSW1,VNI,forward,N-LTUT_64_15M,supported,7,not_booked_in_advance,16,0.0,0.0,0.0,-0.47968749999999993
VIC1-NSW1,VNI,forward,N-LTUT_64_15M,supported,14,booked_in_advance,295,0.18192090395480226,0.0,0.18192090395480226,0.10286252354048964
VIC1-NSW1,VNI,forward,N-LTUT_64_15M,supported,14,not_booked_in_advance,16,0.0,0.0,0.0,-0.47968749999999993
VIC1-NSW1,VNI,reverse,N-LTUT_64_15M,unsupported,1,booked_in_advance,311,0.020364415862808148,0.0,0.020364415862808148,-0.08146659521257593
VIC1-NSW1,VNI,reverse,N-LTUT_64_15M,unsupported,7,booked_in_advance,295,0.02146892655367232,0.0,0.02146892655367232,-0.08678907721280604
VIC1-NSW1,VNI,reverse,N-LTUT_64_15M,unsupported,7,not_booked_in_advance,16,0.0,0.0,0.0,0.016666666666666666
VIC1-NSW1,VNI,reverse,N-LTUT_64_15M,unsupported,14,booked_in_advance,295,0.02146892655367232,0.0,0.02146892655367232,-0.08678907721280604
VIC1-NSW1,VNI,reverse,N-LTUT_64_15M,unsupported,14,not_booked_in_advance,16,0.0,0.0,0.0,0.016666666666666666
VIC1-NSW1,VNI,forward,N-LTWG_X5,indicative,1,booked_in_advance,358,0.08519553072625698,0.0018156424581005587,0.08337988826815644,-0.12340937306021108
VIC1-NSW1,VNI,forward,N-LTWG_X5,indicative,7,booked_in_advance,358,0.08519553072625698,0.0018156424581005587,0.08337988826815644,-0.12340937306021108
VIC1-NSW1,VNI,forward,N-LTWG_X5,indicative,14,booked_in_advance,358,0.08519553072625698,0.0018156424581005587,0.08337988826815644,-0.12340937306021108
VIC1-NSW1,VNI,reverse,N-LTWG_X5,indicative,1,booked_in_advance,358,0.03957169459962756,0.0023044692737430165,0.037267225325884536,-0.08195220360024828
VIC1-NSW1,VNI,reverse,N-LTWG_X5,indicative,7,booked_in_advance,358,0.03957169459962756,0.0023044692737430165,0.037267225325884536,-0.08195220360024828
VIC1-NSW1,VNI,reverse,N-LTWG_X5,indicative,14,booked_in_advance,358,0.03957169459962756,0.0023044692737430165,0.037267225325884536,-0.08195220360024828
VIC1-NSW1,VNI,forward,N-MA_CB172A,unsupported,1,booked_in_advance,18,0.0,0.0,0.0,0.08333333333333333
VIC1-NSW1,VNI,forward,N-MA_CB172A,unsupported,7,booked_in_advance,18,0.0,0.0,0.0,0.08333333333333333
VIC1-NSW1,VNI,forward,N-MA_CB172A,unsupported,14,booked_in_advance,18,0.0,0.0,0.0,0.08333333333333333
VIC1-NSW1,VNI,reverse,N-MA_CB172A,unsupported,1,booked_in_advance,18,0.0,0.0,0.0,-0.1435185185185185
VIC1-NSW1,VNI,reverse,N-MA_CB172A,unsupported,7,booked_in_advance,18,0.0,0.0,0.0,-0.1435185185185185
VIC1-NSW1,VNI,reverse,N-MA_CB172A,unsupported,14,booked_in_advance,18,0.0,0.0,0.0,-0.1435185185185185
VIC1-NSW1,VNI,forward,N-MNYS_5_WG_CLOSE,supported,1,booked_in_advance,169,0.28796844181459563,0.0,0.28796844181459563,0.16060157790927024
VIC1-NSW1,VNI,forward,N-MNYS_5_WG_CLOSE,supported,1,not_booked_in_advance,8,0.9791666666666666,0.0,0.9791666666666666,0.32222222222222224
VIC1-NSW1,VNI,forward,N-MNYS_5_WG_CLOSE,supported,7,booked_in_advance,169,0.28796844181459563,0.0,0.28796844181459563,0.16060157790927024
VIC1-NSW1,VNI,forward,N-MNYS_5_WG_CLOSE,supported,7,not_booked_in_advance,8,0.9791666666666666,0.0,0.9791666666666666,0.32222222222222224
VIC1-NSW1,VNI,forward,N-MNYS_5_WG_CLOSE,supported,14,booked_in_advance,169,0.28796844181459563,0.0,0.28796844181459563,0.16060157790927024
VIC1-NSW1,VNI,forward,N-MNYS_5_WG_CLOSE,supported,14,not_booked_in_advance,8,0.9791666666666666,0.0,0.9791666666666666,0.32222222222222224
VIC1-NSW1,VNI,reverse,N-MNYS_5_WG_CLOSE,unsupported,1,booked_in_advance,169,0.05522682445759368,0.0,0.05522682445759368,0.00848126232741617
VIC1-NSW1,VNI,reverse,N-MNYS_5_WG_CLOSE,unsupported,1,not_booked_in_advance,8,0.0,0.0,0.0,-0.12499999999999997
VIC1-NSW1,VNI,reverse,N-MNYS_5_WG_CLOSE,unsupported,7,booked_in_advance,169,0.05522682445759368,0.0,0.05522682445759368,0.00848126232741617
VIC1-NSW1,VNI,reverse,N-MNYS_5_WG_CLOSE,unsupported,7,not_booked_in_advance,8,0.0,0.0,0.0,-0.12499999999999997
VIC1-NSW1,VNI,reverse,N-MNYS_5_WG_CLOSE,unsupported,14,booked_in_advance,169,0.05522682445759368,0.0,0.05522682445759368,0.00848126232741617
VIC1-NSW1,VNI,reverse,N-MNYS_5_WG_CLOSE,unsupported,14,not_booked_in_advance,8,0.0,0.0,0.0,-0.12499999999999997
VIC1-NSW1,VNI,forward,N-MPWW_ONE,unsupported,1,booked_in_advance,37,0.07207207207207207,0.0,0.07207207207207207,0.3236486486486486
VIC1-NSW1,VNI,forward,N-MPWW_ONE,unsupported,1,not_booked_in_advance,45,0.0,0.0,0.0,-0.09277777777777778
VIC1-NSW1,VNI,forward,N-MPWW_ONE,unsupported,7,booked_in_advance,16,0.0,0.0,0.0,0.37760416666666663
VIC1-NSW1,VNI,forward,N-MPWW_ONE,unsupported,7,not_booked_in_advance,66,0.0404040404040404,0.0,0.0404040404040404,0.02664141414141414
VIC1-NSW1,VNI,forward,N-MPWW_ONE,unsupported,14,booked_in_advance,16,0.0,0.0,0.0,0.37760416666666663
VIC1-NSW1,VNI,forward,N-MPWW_ONE,unsupported,14,not_booked_in_advance,66,0.0404040404040404,0.0,0.0404040404040404,0.02664141414141414
VIC1-NSW1,VNI,reverse,N-MPWW_ONE,unsupported,1,booked_in_advance,37,0.0,0.0,0.0,0.07454954954954957
VIC1-NSW1,VNI,reverse,N-MPWW_ONE,unsupported,1,not_booked_in_advance,45,0.0,0.0,0.0,-0.036913580246913574
VIC1-NSW1,VNI,reverse,N-MPWW_ONE,unsupported,7,booked_in_advance,16,0.0,0.0,0.0,0.0
VIC1-NSW1,VNI,reverse,N-MPWW_ONE,unsupported,7,not_booked_in_advance,66,0.0,0.0,0.0,0.01662457912457912
VIC1-NSW1,VNI,reverse,N-MPWW_ONE,unsupported,14,booked_in_advance,16,0.0,0.0,0.0,0.0
VIC1-NSW1,VNI,reverse,N-MPWW_ONE,unsupported,14,not_booked_in_advance,66,0.0,0.0,0.0,0.01662457912457912
VIC1-NSW1,VNI,forward,N-WAGGA_330_BUSA,unsupported,1,booked_in_advance,86,0.003875968992248062,0.0,0.003875968992248062,0.010271317829457357
VIC1-NSW1,VNI,forward,N-WAGGA_330_BUSA,unsupported,7,booked_in_advance,86,0.003875968992248062,0.0,0.003875968992248062,0.010271317829457357
VIC1-NSW1,VNI,forward,N-WAGGA_330_BUSA,unsupported,14,booked_in_advance,86,0.003875968992248062,0.0,0.003875968992248062,0.010271317829457357
VIC1-NSW1,VNI,reverse,N-WAGGA_330_BUSA,supported,1,booked_in_advance,86,0.0,0.0,0.0,-0.14799741602067185
VIC1-NSW1,VNI,reverse,N-WAGGA_330_BUSA,supported,7,booked_in_advance,86,0.0,0.0,0.0,-0.14799741602067185
VIC1-NSW1,VNI,reverse,N-WAGGA_330_BUSA,supported,14,booked_in_advance,86,0.0,0.0,0.0,-0.14799741602067185
VIC1-NSW1,VNI,forward,N-WGWA_X5,unsupported,1,booked_in_advance,348,0.34530651340996166,0.0,0.34530651340996166,0.01515804597701147
VIC1-NSW1,VNI,forward,N-WGWA_X5,unsupported,7,booked_in_advance,348,0.34530651340996166,0.0,0.34530651340996166,0.01515804597701147
VIC1-NSW1,VNI,forward,N-WGWA_X5,unsupported,14,booked_in_advance,348,0.34530651340996166,0.0,0.34530651340996166,0.01515804597701147
VIC1-NSW1,VNI,reverse,N-WGWA_X5,unsupported,1,booked_in_advance,348,0.2533524904214559,0.00019157088122605365,0.25316091954022985,0.1496168582375479
VIC1-NSW1,VNI,reverse,N-WGWA_X5,unsupported,7,booked_in_advance,348,0.2533524904214559,0.00019157088122605365,0.25316091954022985,0.1496168582375479
VIC1-NSW1,VNI,reverse,N-WGWA_X5,unsupported,14,booked_in_advance,348,0.2533524904214559,0.00019157088122605365,0.25316091954022985,0.1496168582375479
VIC1-NSW1,VNI,forward,N-WNMR_991,indicative,1,booked_in_advance,54,0.0,0.0,0.0,0.28137860082304517
VIC1-NSW1,VNI,forward,N-WNMR_991,indicative,1,not_booked_in_advance,48,0.0,0.0,0.0,0.48854166666666665
VIC1-NSW1,VNI,forward,N-WNMR_991,indicative,7,booked_in_advance,18,0.0,0.0,0.0,0.13641975308641976
VIC1-NSW1,VNI,forward,N-WNMR_991,indicative,7,not_booked_in_advance,84,0.0,0.0,0.0,0.4308201058201058
VIC1-NSW1,VNI,forward,N-WNMR_991,indicative,14,booked_in_advance,18,0.0,0.0,0.0,0.13641975308641976
VIC1-NSW1,VNI,forward,N-WNMR_991,indicative,14,not_booked_in_advance,84,0.0,0.0,0.0,0.4308201058201058
VIC1-NSW1,VNI,reverse,N-WNMR_991,indicative,1,booked_in_advance,54,0.0,0.0,0.0,0.11445473251028807
VIC1-NSW1,VNI,reverse,N-WNMR_991,indicative,1,not_booked_in_advance,48,0.0,0.0,0.0,0.42494212962962963
VIC1-NSW1,VNI,reverse,N-WNMR_991,indicative,7,booked_in_advance,18,0.0,0.0,0.0,0.04444444444444444
VIC1-NSW1,VNI,reverse,N-WNMR_991,indicative,7,not_booked_in_advance,84,0.0,0.0,0.0,0.30687830687830686
VIC1-NSW1,VNI,reverse,N-WNMR_991,indicative,14,booked_in_advance,18,0.0,0.0,0.0,0.04444444444444444
VIC1-NSW1,VNI,reverse,N-WNMR_991,indicative,14,not_booked_in_advance,84,0.0,0.0,0.0,0.30687830687830686
VIC1-NSW1,VNI,forward,N-X_11+14,indicative,1,booked_in_advance,34,0.0,0.0,0.0,-0.1321078431372549
VIC1-NSW1,VNI,forward,N-X_11+14,indicative,7,booked_in_advance,34,0.0,0.0,0.0,-0.1321078431372549
VIC1-NSW1,VNI,forward,N-X_11+14,indicative,14,booked_in_advance,34,0.0,0.0,0.0,-0.1321078431372549
VIC1-NSW1,VNI,reverse,N-X_11+14,indicative,1,booked_in_advance,34,0.46078431372549017,0.6142156862745098,-0.15343137254901962,-0.2970588235294118
VIC1-NSW1,VNI,reverse,N-X_11+14,indicative,7,booked_in_advance,34,0.46078431372549017,0.6142156862745098,-0.15343137254901962,-0.2970588235294118
VIC1-NSW1,VNI,reverse,N-X_11+14,indicative,14,booked_in_advance,34,0.46078431372549017,0.6142156862745098,-0.15343137254901962,-0.2970588235294118
VIC1-NSW1,VNI,forward,N-X_61_76,unsupported,1,booked_in_advance,35,0.0,0.0,0.0,-0.2644444444444445
VIC1-NSW1,VNI,forward,N-X_61_76,unsupported,7,booked_in_advance,35,0.0,0.0,0.0,-0.2644444444444445
VIC1-NSW1,VNI,forward,N-X_61_76,unsupported,14,booked_in_advance,35,0.0,0.0,0.0,-0.2644444444444445
VIC1-NSW1,VNI,reverse,N-X_61_76,unsupported,1,booked_in_advance,35,0.0,0.0,0.0,-0.0007142857142857212
VIC1-NSW1,VNI,reverse,N-X_61_76,unsupported,7,booked_in_advance,35,0.0,0.0,0.0,-0.0007142857142857212
VIC1-NSW1,VNI,reverse,N-X_61_76,unsupported,14,booked_in_advance,35,0.0,0.0,0.0,-0.0007142857142857212
VIC1-NSW1,VNI,forward,N-X_AVMA_SSWW,supported,1,booked_in_advance,32,0.015625,0.0,0.015625,-0.062499999999999986
VIC1-NSW1,VNI,forward,N-X_AVMA_SSWW,supported,7,booked_in_advance,32,0.015625,0.0,0.015625,-0.062499999999999986
VIC1-NSW1,VNI,forward,N-X_AVMA_SSWW,supported,14,booked_in_advance,32,0.015625,0.0,0.015625,-0.062499999999999986
VIC1-NSW1,VNI,reverse,N-X_AVMA_SSWW,supported,1,booked_in_advance,32,0.0,0.0,0.0,0.05147569444444446
VIC1-NSW1,VNI,reverse,N-X_AVMA_SSWW,supported,7,booked_in_advance,32,0.0,0.0,0.0,0.05147569444444446
VIC1-NSW1,VNI,reverse,N-X_AVMA_SSWW,supported,14,booked_in_advance,32,0.0,0.0,0.0,0.05147569444444446
VIC1-NSW1,VNI,forward,N-X_BABU_BADP_MNYS,unsupported,1,booked_in_advance,2,0.0,0.0,0.0,0.0
VIC1-NSW1,VNI,forward,N-X_BABU_BADP_MNYS,unsupported,7,booked_in_advance,2,0.0,0.0,0.0,0.0
VIC1-NSW1,VNI,forward,N-X_BABU_BADP_MNYS,unsupported,14,booked_in_advance,2,0.0,0.0,0.0,0.0
VIC1-NSW1,VNI,reverse,N-X_BABU_BADP_MNYS,unsupported,1,booked_in_advance,2,1.0,0.0,1.0,0.9722222222222222
VIC1-NSW1,VNI,reverse,N-X_BABU_BADP_MNYS,unsupported,7,booked_in_advance,2,1.0,0.0,1.0,0.9722222222222222
VIC1-NSW1,VNI,reverse,N-X_BABU_BADP_MNYS,unsupported,14,booked_in_advance,2,1.0,0.0,1.0,0.9722222222222222
VIC1-NSW1,VNI,forward,S-TBSE,unsupported,1,booked_in_advance,1050,0.042222222222222223,0.0,0.042222222222222223,0.026761904761904758
VIC1-NSW1,VNI,forward,S-TBSE,unsupported,1,not_booked_in_advance,3,0.0,0.0,0.0,-0.22222222222222224
VIC1-NSW1,VNI,forward,S-TBSE,unsupported,7,booked_in_advance,1029,0.042112082928409456,0.0,0.042112082928409456,0.022081848612460847
VIC1-NSW1,VNI,forward,S-TBSE,unsupported,7,not_booked_in_advance,24,0.041666666666666664,0.0,0.041666666666666664,0.1962962962962963
VIC1-NSW1,VNI,forward,S-TBSE,unsupported,14,booked_in_advance,951,0.02786540483701367,0.0,0.02786540483701367,0.010819020913658137
VIC1-NSW1,VNI,forward,S-TBSE,unsupported,14,not_booked_in_advance,98,0.18197278911564624,0.0,0.18197278911564624,0.17551020408163265
VIC1-NSW1,VNI,reverse,S-TBSE,supported,1,booked_in_advance,1050,0.0,0.0,0.0,-0.0049973544973545055
VIC1-NSW1,VNI,reverse,S-TBSE,supported,1,not_booked_in_advance,3,0.0,0.0,0.0,0.0
VIC1-NSW1,VNI,reverse,S-TBSE,supported,7,booked_in_advance,1029,0.0,0.0,0.0,-0.002650901630493469
VIC1-NSW1,VNI,reverse,S-TBSE,supported,7,not_booked_in_advance,24,0.0,0.0,0.0,-0.10497685185185185
VIC1-NSW1,VNI,reverse,S-TBSE,supported,14,booked_in_advance,951,0.0,0.0,0.0,-0.004910036219184492
VIC1-NSW1,VNI,reverse,S-TBSE,supported,14,not_booked_in_advance,98,0.0,0.0,0.0,-0.005895691609977324
VIC1-NSW1,VNI,forward,S-X_TBSE+BDBU,indicative,1,booked_in_advance,31,0.0,0.0,0.0,0.08942652329749101
VIC1-NSW1,VNI,forward,S-X_TBSE+BDBU,indicative,7,booked_in_advance,31,0.0,0.0,0.0,0.08942652329749101
VIC1-NSW1,VNI,forward,S-X_TBSE+BDBU,indicative,14,booked_in_advance,31,0.0,0.0,0.0,0.08942652329749101
VIC1-NSW1,VNI,reverse,S-X_TBSE+BDBU,indicative,1,booked_in_advance,31,0.0,0.0,0.0,-0.039426523297491044
VIC1-NSW1,VNI,reverse,S-X_TBSE+BDBU,indicative,7,booked_in_advance,31,0.0,0.0,0.0,-0.039426523297491044
VIC1-NSW1,VNI,reverse,S-X_TBSE+BDBU,indicative,14,booked_in_advance,31,0.0,0.0,0.0,-0.039426523297491044
VIC1-NSW1,VNI,forward,V-ARCW,supported,1,booked_in_advance,17,0.5784313725490196,0.0,0.5784313725490196,0.5431372549019609
VIC1-NSW1,VNI,forward,V-ARCW,supported,7,booked_in_advance,17,0.5784313725490196,0.0,0.5784313725490196,0.5431372549019609
VIC1-NSW1,VNI,forward,V-ARCW,supported,14,booked_in_advance,17,0.5784313725490196,0.0,0.5784313725490196,0.5431372549019609
VIC1-NSW1,VNI,reverse,V-ARCW,supported,1,booked_in_advance,17,0.0,0.0,0.0,-0.3326797385620915
VIC1-NSW1,VNI,reverse,V-ARCW,supported,7,booked_in_advance,17,0.0,0.0,0.0,-0.3326797385620915
VIC1-NSW1,VNI,reverse,V-ARCW,supported,14,booked_in_advance,17,0.0,0.0,0.0,-0.3326797385620915
VIC1-NSW1,VNI,forward,V-AR_WB_BA,supported,1,booked_in_advance,119,0.0028011204481792717,0.0,0.0028011204481792717,0.15511204481792712
VIC1-NSW1,VNI,forward,V-AR_WB_BA,supported,7,booked_in_advance,119,0.0028011204481792717,0.0,0.0028011204481792717,0.15511204481792712
VIC1-NSW1,VNI,forward,V-AR_WB_BA,supported,14,booked_in_advance,119,0.0028011204481792717,0.0,0.0028011204481792717,0.15511204481792712
VIC1-NSW1,VNI,reverse,V-AR_WB_BA,unsupported,1,booked_in_advance,119,0.0,0.0,0.0,-0.004318394024276381
VIC1-NSW1,VNI,reverse,V-AR_WB_BA,unsupported,7,booked_in_advance,119,0.0,0.0,0.0,-0.004318394024276381
VIC1-NSW1,VNI,reverse,V-AR_WB_BA,unsupported,14,booked_in_advance,119,0.0,0.0,0.0,-0.004318394024276381
VIC1-NSW1,VNI,forward,V-BAML1_15M,supported,1,booked_in_advance,106,0.0,0.0,0.0,0.12287735849056605
VIC1-NSW1,VNI,forward,V-BAML1_15M,supported,7,booked_in_advance,106,0.0,0.0,0.0,0.12287735849056605
VIC1-NSW1,VNI,forward,V-BAML1_15M,supported,14,booked_in_advance,106,0.0,0.0,0.0,0.12287735849056605
VIC1-NSW1,VNI,reverse,V-BAML1_15M,unsupported,1,booked_in_advance,106,0.09119496855345911,0.0,0.09119496855345911,0.061268343815513604
VIC1-NSW1,VNI,reverse,V-BAML1_15M,unsupported,7,booked_in_advance,106,0.09119496855345911,0.0,0.09119496855345911,0.061268343815513604
VIC1-NSW1,VNI,reverse,V-BAML1_15M,unsupported,14,booked_in_advance,106,0.09119496855345911,0.0,0.09119496855345911,0.061268343815513604
