n_treated,n_matched,match_rate,treated_hours,treated_days,exact_share,effect_capacity,treated_capacity,control_capacity,effect_headroom,treated_headroom,control_headroom,effect_directional_flow,treated_directional_flow,control_directional_flow,effect_restricted,treated_restricted,control_restricted,effect_forced_direction,treated_forced_direction,control_forced_direction,effect_tight_capacity,treated_tight_capacity,control_tight_capacity,effect_tightening,treated_tightening,control_tightening,effect_relief,treated_relief,control_relief,effect_capacity_pct,ci_lo_capacity,ci_hi_capacity,ci_lo_headroom,ci_hi_headroom,ci_lo_directional_flow,ci_hi_directional_flow,smd_before_temperature_mean,smd_after_temperature_mean,smd_before_vre_difference,smd_after_vre_difference,smd_before_residual_difference,smd_after_residual_difference,smd_before_half_hour,smd_after_half_hour,smd_before_other_count,smd_after_other_count,max_abs_smd_after,share_exact,share_count,share_coarse,placebo_n,placebo_effect_capacity,placebo_ci_lo,placebo_ci_hi,placebo_clean,ic,name,direction,level,key,GENCONSETID,episodes,lead_share,tier,treated_at_limit,control_at_limit,effect_at_limit
766,660,0.8616187989556136,383.0,21.0,0.5166666666666667,-0.7826316666666546,229.35,265.14983291666664,69.39494250000003,640.2547125000001,544.4149741666668,-117.71178750000001,-385.8177191666667,-228.701325,0.0,1.0,0.5,0.0,0.0,0.0,0.8691450000000032,208.91576500000002,209.4105175,-1.2617722880710913,211.8463563883249,216.62520020020023,0.0,223.45335921573604,219.3165479298691,-0.14743732396345563,-49.55289520833331,34.873618249999865,0.0017583333333561768,180.64319,-205.69922020833334,-52.39435625000005,0.4383294616959161,0.06400426673980897,0.08432914425362462,0.041252311582709825,0.027210826091346656,0.2736625756045631,-0.003038040378736627,-0.00781402442845924,0.5869062319355312,0.0,0.2736625756045631,0.5166666666666667,0.16515151515151516,0.3181818181818182,1305.0,-5.980238333333332,-21.167502166666587,6.833333333333314,True,NSW1-QLD1,QNI,forward,K2,N-DTMN_8_15M,N-DTMN_8_15M,9,0.0,supported,0.06212121212121212,0.02878787878787879,0.033333333333333326
766,660,0.8616187989556136,383.0,21.0,0.5166666666666667,1.7818158333333827,594.1793741666668,635.3084125,-6.39236708333334,33.60271166666668,208.0232666666667,117.98048583333335,385.8177191666667,228.701325,0.0,0.0,0.0,0.0,0.0,0.0,-3.351625000000041,541.46723,556.219145,0.0,26.891681965748713,48.566909968105776,0.0,27.784750384607015,63.92131170174264,0.1908995268282196,-49.567655,55.931960000000004,-130.62608745833322,-0.0006333333332122493,52.39435625000004,205.66077,0.4383294616959161,0.06363395591176306,0.08432914425362462,0.0375717820879668,0.027210826091346656,0.2791654062045451,-0.003038040378736627,-0.007510567169101687,0.5869062319355312,0.0,0.2791654062045451,0.5166666666666667,0.1787878787878788,0.30454545454545456,1305.0,24.1091183333333,0.0,53.87297254166666,True,NSW1-QLD1,QNI,reverse,K2,N-DTMN_8_15M,N-DTMN_8_15M,9,0.0195822454308094,supported,0.47878787878787876,0.3386363636363636,0.14015151515151514
1073,968,0.902143522833178,536.5,26.0,0.6002066115702479,14.438940833333334,559.767945,518.3756341666667,353.8522983333333,976.7131283333334,491.10336,-291.4912420833334,-515.1431791666666,-135.94067416666667,0.0,0.0,0.0,0.0,0.0,0.0,16.53991,533.375575,452.93313750000004,0.0,226.45496914771576,199.14673364467004,0.0,246.1267930254392,235.2357747162589,2.7729886907935093,-39.29105916666663,73.11553179166658,241.82634004166667,513.8241674583334,-384.56077000000005,-220.82395945833335,0.37898981344324767,-0.05713469660532338,-0.023127166954099197,-0.09544461912152455,-0.06271404883431214,0.3910325112675223,-0.007106857490389225,-0.005990755770377351,0.04761558422141756,0.0,0.3910325112675223,0.6002066115702479,0.11260330578512397,0.2871900826446281,1477.0,-34.55015833333334,-116.26104649999999,9.531641666666673,True,NSW1-QLD1,QNI,forward,K2,N-DTSS_11,N-DTSS_11,9,0.0,supported,0.009297520661157025,0.047520661157024795,-0.038223140495867766
1073,968,0.902143522833178,536.5,26.0,0.6002066115702479,57.919491249999965,945.0068508333334,885.2524816666668,-156.70126916666663,429.73558499999996,607.438305,297.18638999999996,515.1431791666666,131.53055,0.0,0.0,0.0,0.0,0.0,0.0,67.43179750000002,915.746745,833.34656,0.0,48.1373583986131,53.96675284932759,0.0,41.57402744258037,59.365023023023056,6.295351242874785,7.129691666666645,105.56993666666676,-248.42043666666666,-82.92750029166655,225.0674013333334,391.1653883333332,0.37898981344324767,-0.05875015462455504,-0.023127166954099197,-0.10764693366002472,-0.06271404883431214,0.3933026391907868,-0.007106857490389225,-0.00637144349143495,0.04761558422141756,0.0,0.3933026391907868,0.6002066115702479,0.11570247933884298,0.2840909090909091,1477.0,0.0,-22.516666041666813,18.053229999999985,True,NSW1-QLD1,QNI,reverse,K2,N-DTSS_11,N-DTSS_11,9,0.008387698042870456,supported,0.2634297520661157,0.16167355371900827,0.10175619834710742
2901,2601,0.8965873836608066,1450.5,66.0,0.4936562860438293,0.0,600.7777299999999,581.0307525000001,88.08064666666672,1162.9020466666666,990.1985533333334,-74.77301833333331,-620.7398916666667,-495.28040000000004,0.0,0.0,0.0,0.0,0.0,0.0,9.660539999999969,568.40574,544.85881,-108.35463020012504,180.07830203041425,395.59272052713993,-134.1273595258873,180.1355479511677,384.6853477974947,0.0,-33.2884416666667,29.162146666666672,13.052083333333258,164.37252722916668,-140.6538409791667,-13.670063333333246,-0.6473966065594065,-0.019799350054856158,-0.14481479533832312,0.0033668887452176018,0.6963599951059093,0.12032591954441221,0.0027174957897226058,0.008205806265371434,-0.2520611655058579,0.0,0.12032591954441221,0.4936562860438293,0.14186851211072665,0.3644752018454441,2085.0,-17.66221166666662,-48.83721729166666,2.7559799583333007,True,NSW1-QLD1,QNI,forward,K2,N-LDTM_82,N-LDTM_82,13,0.3771113409169252,supported,0.018838908112264515,0.01653210303729335,0.0023068050749711667
2901,2601,0.8965873836608066,1450.5,66.0,0.4936562860438293,4.038773333333438,1074.5584616666667,1056.5086383333335,-12.834016666666912,348.6864483333334,516.9554583333334,75.87239,620.7398916666667,489.11568333333327,0.0,0.0,0.0,0.0,0.0,0.0,0.9027900000000955,1050.0,1032.14327,0.0,20.304497097097094,1.6968735000000006,0.0,17.987203953953955,7.141560321715824,0.4061673233304217,-9.71986279166666,22.707248333333382,-80.76518810416655,0.0,16.25431833333323,140.83458979166676,-0.6473966065594065,-0.019374382835311142,-0.14481479533832312,-0.014791031987010095,0.6963599951059093,0.13292919164200295,0.0027174957897226058,0.008466821289631096,-0.2520611655058579,0.0,0.13292919164200295,0.4936562860438293,0.13302575932333718,0.3733179546328335,2085.0,8.98087333333342,-9.041071666666653,25.151936708333366,True,NSW1-QLD1,QNI,reverse,K2,N-LDTM_82,N-LDTM_82,13,0.26404688038607377,supported,0.25259515570934254,0.22260668973471742,0.029988465974625123
453,426,0.9403973509933775,226.5,14.0,0.051643192488262914,-57.33585166666667,-51.6630675,27.747973333333334,-32.32250875,64.69890333333333,198.10808833333334,13.885314166666678,-194.100115,-180.8839683333333,0.0,1.0,1.0,0.0,1.0,0.0,-55.94324500000005,-91.46824,-13.465285,-76.40130751015222,295.7465794994923,514.5047995979695,-51.351581608629395,317.13301692538073,534.1336414139998,-11.572609980800014,-162.11756904166668,-4.338902312500044,-107.90405499999997,-14.276064166666657,-28.788841666666656,50.61331333333333,0.145990695829886,-0.07432198317423643,0.24893488055337884,0.2016547799078336,-0.18839413935207194,0.23651687804638916,-0.0028186223661595482,-0.0003341087407778998,0.432824172752393,0.0,0.23651687804638916,0.051643192488262914,0.5352112676056338,0.4131455399061033,552.0,10.576898333333332,-13.523755000000008,35.16409833333333,True,NSW1-QLD1,QNI,forward,K2,N-LDTW_84,N-LDTW_84,7,0.1986754966887417,supported,0.05868544600938967,0.015258215962441314,0.04342723004694836
453,426,0.9403973509933775,226.5,14.0,0.051643192488262914,-36.601209999999995,300.3330616666667,292.4834441666667,-0.003509999999948832,0.0019083333333256292,37.84082083333334,-12.563699166666666,194.100115,181.562765,0.0,1.0,1.0,0.0,0.0,0.0,-28.94811500000001,263.24634,256.79886,-5.403795824812297,50.63776831872412,64.23958017200451,-10.098374697397816,37.109903509953206,70.13087892504859,-4.3073223965488046,-127.78377833333336,53.37990499999998,-30.537574625000016,2.166666672565043e-05,-50.61331333333333,28.788841666666656,0.145990695829886,-0.07250295099186854,0.24893488055337884,0.18928978623471773,-0.18839413935207194,0.25215032561539125,-0.0028186223661595482,-0.00017302059790298124,0.432824172752393,0.0,0.25215032561539125,0.051643192488262914,0.528169014084507,0.42018779342723006,552.0,-11.599166666666633,-53.20175099999997,21.06682712499997,True,NSW1-QLD1,QNI,reverse,K2,N-LDTW_84,N-LDTW_84,7,0.0,supported,0.5469483568075117,0.4565727699530516,0.09037558685446012
1098,685,0.6238615664845173,549.0,25.0,0.48613138686131385,0.0,647.587535,659.1262266666666,335.7270166666666,818.3225883333333,471.9460291666668,-345.56707833333337,-193.63638166666667,192.712085,0.0,0.0,0.0,0.0,0.0,0.0,0.2862800000000334,633.58495,643.044185,-27.7668352822335,297.3051662436548,323.60241628730967,4.7204647702778715,407.5519543614214,360.5924080862945,0.0,-25.371375833333303,22.7663583333333,132.41745666666668,444.5264473333333,-435.8210340416666,-200.85002572916676,0.9558885727225539,-0.19695669449642542,0.2775837327671602,-0.6799862301539271,-0.5075270238583498,0.42108852665735613,-0.0028940939951094748,-0.0010226701234559825,-0.09037909111475839,0.0,0.6799862301539271,0.48613138686131385,0.07007299270072993,0.44379562043795623,480.0,3.338788333333298,-31.637941666666734,38.23876833333327,True,NSW1-QLD1,QNI,forward,K2,N-MA_CB172A,N-MA_CB172A,2,0.0,unsupported,0.0364963503649635,0.0854014598540146,-0.04890510948905109
1098,685,0.6238615664845173,549.0,25.0,0.48613138686131385,26.87621333333334,949.36447,927.2296849999999,-254.71628166666642,712.3070016666666,1079.4864116666668,346.3266716666667,193.63638166666667,-201.05478166666668,0.0,0.0,0.0,0.0,0.0,0.0,28.72248000000002,931.79707,916.678185,-2.4963749999999933,85.34399999999995,78.921675,-6.989550000000001,86.43584869619414,83.76695,2.847551879958125,-8.443641666666622,98.96650800000012,-394.3933824999999,-78.38498756250029,200.76458270833334,434.08380833333337,0.9558885727225539,-0.19628246533008795,0.2775837327671602,-0.6849217555074618,-0.5075270238583498,0.42562929689165296,-0.0028940939951094748,-0.0011040590952188017,-0.09037909111475839,0.0,0.6849217555074618,0.48613138686131385,0.09635036496350365,0.41751824817518246,480.0,-16.53992541666662,-54.42364166666664,41.04995333333329,True,NSW1-QLD1,QNI,reverse,K2,N-MA_CB172A,N-MA_CB172A,2,0.00273224043715847,unsupported,0.15036496350364964,0.034306569343065696,0.11605839416058394
1972,836,0.4239350912778905,986.0,43.0,0.39354066985645936,121.99680583333338,594.4674283333334,414.3507925,149.19673666666665,1227.6432625000002,932.0500775,-40.47420291666674,-709.9778408333333,-508.3735991666667,0.0,0.0,0.0,0.0,0.0,0.0,129.28430999999998,571.2245849999999,376.868115,5.058498410137002,426.0234724022866,412.37237261725886,-6.03399928429285,417.33354399593907,438.98542699898474,21.613904396221457,27.01940666666667,294.02400324999996,-13.062095541666688,373.7499416666665,-242.3975200416666,108.95222333333334,-1.1963415368749324,0.030323137046131116,0.09548171557101262,0.034721721580341966,0.9987204169456995,0.07584390501154364,0.001934217645974062,-0.005831156195677566,0.14676516144961493,0.0,0.07584390501154364,0.39354066985645936,0.18421052631578946,0.4222488038277512,770.0,68.01497666666668,-12.688271833333337,171.52822833333335,True,NSW1-QLD1,QNI,forward,K2,N-MPWW_ONE,N-MPWW_ONE,8,0.0,unsupported,0.005980861244019139,0.011363636363636364,-0.005382775119617225
1972,836,0.4239350912778905,986.0,43.0,0.39354066985645936,61.51266499999997,1078.0,1053.0977383333334,10.996129166666663,295.1976250000001,231.47891833333335,35.786855833333334,709.9778408333333,508.3735991666667,0.0,0.0,0.0,0.0,0.0,0.0,55.521090000000015,1052.410805,1028.838115,0.0,0.0,0.0,0.0,0.0,0.0,5.717261897933987,-0.3024687499998398,107.70439950000002,0.00018116666664447237,173.37529166666667,-118.51879964583325,248.6091816666666,-1.1963415368749324,0.03013119689475643,0.09548171557101262,0.036334752725767416,0.9987204169456995,0.0780845900280475,0.001934217645974062,-0.006281041975100989,0.14676516144961493,0.0,0.0780845900280475,0.39354066985645936,0.19736842105263158,0.4090909090909091,770.0,-41.94857916666683,-69.50333166666655,-18.08751441666678,False,NSW1-QLD1,QNI,reverse,K2,N-MPWW_ONE,N-MPWW_ONE,8,0.0015212981744421906,unsupported,0.3444976076555024,0.4084928229665072,-0.06399521531100477
686,594,0.8658892128279884,343.0,16.0,0.44612794612794615,-570.1900625000001,-6.794340000000002,528.321005,-498.89849166666664,100.71636583333333,654.8318466666667,-72.17818583333334,-192.12445000000002,-133.0099925,1.0,1.0,0.0,0.0,1.0,0.0,-575.05321,-39.96488,514.64643,-67.92834011522845,310.5021963456852,352.1586418885786,-46.83029834771574,308.35756987512684,380.0556691758883,-114.54856804254663,-651.089745,-471.6599655,-598.8244400000001,-381.4422123750003,-126.01278500000001,-8.169027479166726,0.3230419468261055,-0.06089335692902592,0.012160947613811637,0.023765433834937188,-0.3776947335106075,0.02536422308991301,-0.0028413771309030475,0.008849397053491472,-0.13724956716173378,0.0,0.06089335692902592,0.44612794612794615,0.26936026936026936,0.2845117845117845,664.0,-0.6105429166666774,-68.30167612500003,69.42310954166666,True,NSW1-QLD1,QNI,forward,K2,N-TWUL_85,N-TWUL_85,5,0.09183673469387756,supported,0.08922558922558922,0.06818181818181818,0.021043771043771045
686,594,0.8658892128279884,343.0,16.0,0.44612794612794615,-619.643605,284.17551583333335,931.7229600000001,-502.06955000000005,39.6658175,693.4258366666667,69.00081916666667,192.12445000000002,140.85836583333332,1.0,1.0,0.0,0.0,0.0,0.0,-629.5617450000001,253.153365,900.7626,-7.24101231365124,46.616943262539465,70.97101247989276,-19.892959742670698,42.80445334867722,65.4328550583465,-71.64283668172071,-700.8528441666667,-507.47279562500006,-760.9843083333332,-201.76270925000006,-15.827608333333302,123.87436833333334,0.3230419468261055,-0.06348764768836576,0.012160947613811637,0.0623919382062601,-0.3776947335106075,0.006630257795342305,-0.0028413771309030475,0.00828432252712077,-0.13724956716173378,0.0,0.06348764768836576,0.44612794612794615,0.2558922558922559,0.29797979797979796,664.0,7.698918333333268,-24.917108333333317,76.39692666666656,True,NSW1-QLD1,QNI,reverse,K2,N-TWUL_85,N-TWUL_85,5,0.09183673469387756,supported,0.4208754208754209,0.16161616161616163,0.2592592592592593
6,6,1.0,3.0,1.0,0.3333333333333333,11.524643333333302,744.6135983333334,830.1088641666668,203.71676625000003,1226.6697416666666,1092.86079,12.858460833333325,-482.05614333333335,-399.91187583333334,0.0,0.0,0.0,0.0,0.0,0.0,83.38922000000002,432.288915,751.447015,-1857.8319811280114,796.6070091168831,4081.9608169305034,-1307.2365866308785,800.7728664155844,2937.313091539535,2.4135098522381484,1.148623333333262,1.148623333333262,159.440835,159.440835,-55.243809999999996,-55.243809999999996,1.517602228983859,0.019333888097621647,-0.8000246648977423,-0.6443556272532922,-0.9519654491477305,-0.02270625130698885,-0.5066364628661701,-0.025327485502359307,-1.3222420536556554,0.0,0.6443556272532922,0.3333333333333333,0.0,0.6666666666666666,9.0,12.130973333333333,-9.180230000000023,12.130973333333333,True,NSW1-QLD1,QNI,forward,K2,N-X_10+76,N-X_10+76,2,0.8333333333333334,unsupported,0.0,0.0,0.0
6,6,1.0,3.0,1.0,0.3333333333333333,463.4727633333333,1060.2906683333333,585.7854783333333,399.717915,593.5350683333334,143.02717333333334,-12.858460833333325,482.05614333333335,399.91187583333334,0.0,0.0,0.0,0.0,0.0,0.0,439.79292749999996,1020.65786,520.19605,160.61174664879354,237.30771045576407,85.39109852546918,-215.4247969168901,104.30921648793566,355.17346112600535,54.542639811526186,412.43232333333333,412.43232333333333,340.1664366666667,340.1664366666667,-80.96073166666665,-80.96073166666665,1.517602228983859,0.019333888097621647,-0.8000246648977423,-0.6443556272532922,-0.9519654491477305,-0.02270625130698885,-0.5066364628661701,-0.025327485502359307,-1.3222420536556554,0.0,0.6443556272532922,0.3333333333333333,0.0,0.6666666666666666,9.0,-0.4026133333333206,-9.480688333333319,-0.4026133333333206,False,NSW1-QLD1,QNI,reverse,K2,N-X_10+76,N-X_10+76,2,0.0,unsupported,0.0,0.16666666666666666,-0.16666666666666666
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NSW1-QLD1,QNI,forward,K2,N-X_2+8,N-X_2+8,0,,unsupported,,,
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NSW1-QLD1,QNI,reverse,K2,N-X_2+8,N-X_2+8,0,,unsupported,,,
162,146,0.9012345679012346,81.0,4.0,0.00684931506849315,-21.49090666666666,634.2889325,646.0726,-430.57906833333334,492.70586749999995,919.0044066666667,465.83588541666666,87.79916666666668,-397.82906166666663,0.0,0.0,0.0,0.0,0.0,0.0,-5.065409999999986,624.52556,635.35138,-201.76231147941064,206.8904889382885,362.805872648731,-143.9015370052682,335.2292284784786,552.8431210228426,-3.561607770856121,-57.652514999999994,57.12125333333336,-487.709325,-282.02594166666677,291.781095,571.1675299999999,0.8279704136588912,-0.22768527615852657,0.4757431392971745,0.07713173305626386,-1.0395733185067937,-0.7217970751140025,-0.00827753006531931,0.00013507558520151481,1.6288686270046293,0.0,0.7217970751140025,0.00684931506849315,0.4383561643835616,0.5547945205479452,289.0,8.999050000000011,-15.611124999999902,50.72047533333324,True,NSW1-QLD1,QNI,forward,K2,N-X_3L+11_WG_CLOSE,N-X_3L+11_WG_CLOSE,2,0.0,unsupported,0.06164383561643835,0.0,0.06164383561643835
162,146,0.9012345679012346,81.0,4.0,0.00684931506849315,-9.986032916666659,934.1533441666666,974.6339679166667,543.9907499999999,1091.4165041666665,441.402555,-546.0123658333333,-87.79916666666668,491.73240499999997,0.0,0.0,0.0,0.0,0.0,0.0,-18.858119999999985,917.0676550000001,937.42601,33.12333374161334,253.33009409695458,115.00850000000003,-0.8992249999999604,183.89619221773415,178.00450000000004,-1.0563814034889378,-128.16920499999992,45.422709166666664,295.7562383333333,690.1733216666668,-700.6246366666667,-396.77850166666667,0.8279704136588912,-0.20103522088424106,0.4757431392971745,0.11898466910581527,-1.0395733185067937,-0.8462649647440283,-0.00827753006531931,0.00367236747266978,1.6288686270046293,0.0,0.8462649647440283,0.00684931506849315,0.4520547945205479,0.541095890410959,289.0,-43.19614833333344,-95.28234166666675,-8.011899999999969,False,NSW1-QLD1,QNI,reverse,K2,N-X_3L+11_WG_CLOSE,N-X_3L+11_WG_CLOSE,2,0.043209876543209874,unsupported,0.03424657534246575,0.1267123287671233,-0.09246575342465754
160,86,0.5375,80.0,4.0,0.0,-2.865759166666635,645.5803491666667,657.8009500000001,-48.86161375000003,1080.209275,961.6424549999999,83.71754625,-461.18852833333335,-355.38376416666665,0.0,0.0,0.0,0.0,0.0,0.0,14.31031999999999,616.98108,637.6739150000001,-145.33107869035535,280.6488916852792,385.01176861065994,-199.10837874325185,311.09664180812183,531.8971826985869,-0.47493157341905473,-136.92629666666664,91.41474539582123,-297.8846133333333,653.65569325,-213.52331666666674,186.51557333333332,1.0519805226407524,-0.0516101898306608,0.26402494212079175,0.09296186465196257,0.04789956874658388,0.3416730643886652,-0.03697518191928719,0.0013980704869273317,1.2712401393102857,0.0,0.3416730643886652,0.0,0.6511627906976745,0.3488372093023256,288.0,-35.56477250000006,-70.89163833333339,17.473313333333294,True,NSW1-QLD1,QNI,forward,K2,N-X_4+17_WG_CLOSE,N-X_4+17_WG_CLOSE,2,0.59375,unsupported,0.0,0.0,0.0
160,86,0.5375,80.0,4.0,0.0,7.492045833333236,930.1695291666666,931.9894208333333,42.52957708333355,452.71123416666666,434.7473425,-77.52961499999992,461.18852833333335,395.4223433333333,0.0,0.0,0.0,0.0,0.0,0.0,22.623732500000017,892.267315,908.110235,9.99853642617389,94.77193597025473,96.37917528271286,19.559237065566734,82.03931570439784,75.01865000123657,0.7925527542785089,-32.450649999999996,171.23931541666312,-27.815886666666643,247.04478333333338,-244.92411499999997,141.34815,1.0519805226407524,-0.004240919418074529,0.26402494212079175,-0.020011073037978708,0.04789956874658388,0.4411152993678304,-0.03697518191928719,0.0036949005725935317,1.2712401393102857,0.0,0.4411152993678304,0.0,0.6627906976744186,0.3372093023255814,288.0,-30.688504166666746,-135.01584333333346,84.79649999999992,True,NSW1-QLD1,QNI,reverse,K2,N-X_4+17_WG_CLOSE,N-X_4+17_WG_CLOSE,2,0.0875,unsupported,0.32558139534883723,0.27906976744186046,0.04651162790697677
9,9,1.0,4.5,1.0,0.0,343.4658166666667,514.9197350000001,171.45391833333335,482.3177833333334,529.4224316666666,39.07861333333332,-252.38434166666664,-193.89666666666668,105.68241833333333,-1.0,0.0,1.0,0.0,0.0,0.0,72.91941,221.61805,150.52805,2536.0969097535667,2536.0969097535667,0.0,915.5522987159537,915.5522987159537,0.0,71.92917893036956,343.4658166666667,343.4658166666667,482.3177833333334,482.3177833333334,-252.38434166666664,-252.38434166666664,2.079590561965012,0.32679985399372974,0.3447925660963647,-1.5123237524652042,-1.9481791961178312,0.1904038629753833,0.15057194303231564,0.0,1.5011346774608334,0.0,1.5123237524652042,0.0,0.0,1.0,18.0,-4.509339999999995,-26.988198333333315,18.460513333333353,True,NSW1-QLD1,QNI,forward,K2,N-X_76_8,N-X_76_8,2,1.0,unsupported,0.0,0.2222222222222222,-0.2222222222222222
9,9,1.0,4.5,1.0,0.0,528.408105,660.133845,132.45552166666667,196.459845,450.94965333333334,251.85407833333335,323.92032,193.89666666666668,-130.02365333333333,-1.0,0.0,1.0,0.0,0.0,0.0,541.01568,643.25658,105.52004,-23.183870182555793,52.641134631516834,116.25187322515211,-53.51835082348581,29.71110806288026,98.89285061866127,62.184394045563316,528.408105,528.408105,196.459845,196.459845,323.92032,323.92032,2.079590561965012,0.2840184801231738,0.3447925660963647,-0.2513905907500816,-1.9481791961178312,0.11529105617840113,0.15057194303231564,0.006689540143215699,1.5011346774608334,0.0,0.2840184801231738,0.0,0.8888888888888888,0.1111111111111111,18.0,80.35270666666669,32.08324166666668,207.41093666666666,False,NSW1-QLD1,QNI,reverse,K2,N-X_76_8,N-X_76_8,2,0.0,unsupported,0.3333333333333333,0.1111111111111111,0.2222222222222222
53,46,0.8679245283018868,26.5,4.0,0.021739130434782608,-202.45844708333334,198.041925,430.53644125,-426.3147016666667,205.17426999999998,540.0664099999999,162.39190000000002,-11.805858333333337,-253.20750666666666,0.25,1.0,0.5,0.0,0.0,0.0,-223.22149000000002,180.33539000000002,388.76575,-36.99000274931021,210.86616096596595,334.77045631967906,-79.35944087985592,277.85324091821116,466.271308576194,-33.552682983165425,-622.352355,54.44958333333335,-710.700215,-157.95691666666664,-8.54787833333333,257.5440516666667,0.9192270431887491,-0.09830384313845843,1.4088688677159562,0.20961930589943545,-1.1168897537659035,-0.29019860980277784,-0.37993153471770813,-0.0011022592723572055,0.3698802692288357,0.0,0.29019860980277784,0.021739130434782608,0.6304347826086957,0.34782608695652173,106.0,0.608845833333362,-9.095245166666661,23.82994666666673,True,NSW1-QLD1,QNI,forward,K2,N-X_8E+DM+TW+LS_SVC,N-X_8E+DM+TW+LS_SVC,5,0.0,supported,0.15217391304347827,0.08695652173913043,0.06521739130434784
53,46,0.8679245283018868,26.5,4.0,0.021739130434782608,-348.9529825,116.46147916666666,477.0725975,-326.4781233333333,28.573944999999995,374.3399608333333,-158.4226266666667,11.805858333333337,115.33975583333334,1.0,1.0,0.0,0.0,0.0,0.0,-338.21445500000004,77.22746000000001,387.360945,-0.8143200000000014,145.07496064908725,135.29381529068496,15.237210655859826,105.48303999999999,93.14993193281859,-36.91430265463703,-397.16256999999996,-231.30239666666665,-401.995365,1.548243333333346,-230.58075000000002,51.348460833333334,0.9192270431887491,-0.17020792009459002,1.4088688677159562,0.2485191154775651,-1.1168897537659035,-0.2875731763315423,-0.37993153471770813,0.0017567257153196343,0.3698802692288357,0.0,0.2875731763315423,0.021739130434782608,0.5217391304347826,0.45652173913043476,106.0,54.147758333333286,-27.52642000000003,218.60964833333333,True,NSW1-QLD1,QNI,reverse,K2,N-X_8E+DM+TW+LS_SVC,N-X_8E+DM+TW+LS_SVC,5,0.5471698113207547,supported,0.32608695652173914,0.2391304347826087,0.08695652173913043
