ic,name,direction,season,variable,regime,n,p10,p20,p80,p90,value_median,flow_median,capacity_median,tight_capacity_median,headroom_median,restricted_rate,forced_rate
VIC1-NSW1,VNI,forward,Spring,humidity_mean,normal,7855,45.33333333333333,50.833333333333336,80.58333333333334,85.5,67.25,423.30201166666666,784.8071033333334,728.69032,85.87658499999995,0.2627625716104392,0.14398472310630173
VIC1-NSW1,VNI,forward,Spring,humidity_mean,high,2620,45.33333333333333,50.833333333333336,80.58333333333334,85.5,85.5,585.7253025,914.3356933333333,869.70118,290.80397416666676,0.03358778625954199,0.010687022900763359
VIC1-NSW1,VNI,forward,Spring,source_wind,low,2621,220.22787233333335,442.90040966666675,2055.996792000001,2613.4506771666674,220.20969833333334,-20.991248333333335,566.7104816666666,469.41521,328.38561333333337,0.44296070202212895,0.2789011827546738
VIC1-NSW1,VNI,forward,Spring,source_wind,normal,7862,220.22787233333335,442.90040966666675,2055.996792000001,2613.4506771666674,1106.9646558333334,356.2770258333333,756.9559416666666,709.205365,151.00994750000007,0.27830068684813025,0.1466547952175019
VIC1-NSW1,VNI,forward,Spring,source_wind,high,2621,220.22787233333335,442.90040966666675,2055.996792000001,2613.4506771666674,2613.8104566666666,866.9631766666666,938.3364316666666,883.51179,1.6666665487719001e-06,0.09538344143456697,0.022510492178557804
VIC1-NSW1,VNI,forward,Spring,source_solar,low,5376,0.0,0.0,507.73367200000007,652.347352,0.0,672.2177425,973.9509133333333,935.694395,154.15828499999998,0.023065476190476192,0.008370535714285714
VIC1-NSW1,VNI,forward,Spring,source_solar,normal,5107,0.0,0.0,507.73367200000007,652.347352,233.068075,242.14064666666664,691.861845,588.71676,64.92915666666659,0.33150577638535345,0.18621499902095162
VIC1-NSW1,VNI,forward,Spring,source_solar,high,2621,0.0,0.0,507.73367200000007,652.347352,652.36639,-48.09782333333334,178.60309500000002,35.66475,25.668996666666658,0.6798931705455933,0.36131247615413964
VIC1-NSW1,VNI,forward,Spring,source_vre,low,2621,462.3206415,708.1395880000001,2309.1009993333337,2758.7794313333334,462.255545,157.89155333333335,829.0522466666666,779.65735,531.7163333333335,0.20602823349866464,0.14536436474628003
VIC1-NSW1,VNI,forward,Spring,source_vre,normal,7862,462.3206415,708.1395880000001,2309.1009993333337,2758.7794313333334,1356.1114283333334,327.0336408333333,700.0276691666668,643.07175,81.62646666666672,0.33668277791910456,0.1846858305774612
VIC1-NSW1,VNI,forward,Spring,source_vre,high,2621,462.3206415,708.1395880000001,2309.1009993333337,2758.7794313333334,2758.850378333333,783.72724,883.0540833333333,815.95968,1.6666666624587378e-06,0.15719191148416634,0.041968714231209465
VIC1-NSW1,VNI,forward,Spring,sink_vre,low,2621,399.0017696666667,636.0047353333334,2774.6482820000006,3227.1081148333337,398.95950166666665,637.0065516666667,1028.88168,983.5536,322.3992233333332,0.030904235024799696,0.01755055322396032
VIC1-NSW1,VNI,forward,Spring,sink_vre,normal,7862,399.0017696666667,636.0047353333334,2774.6482820000006,3227.1081148333337,1477.28143,491.7609083333333,781.2072933333334,728.0887,42.91691583333338,0.22055456626812517,0.11714576443653014
VIC1-NSW1,VNI,forward,Spring,sink_vre,high,2621,399.0017696666667,636.0047353333334,2774.6482820000006,3227.1081148333337,3227.2074433333337,-127.46440166666666,169.525335,17.0144,34.820191666666574,0.6806562380770699,0.37237695536054943
VIC1-NSW1,VNI,forward,Spring,vre_difference,low,2621,-1958.1113318333332,-1379.4496113333332,860.9182890000002,1426.221930000001,-1958.1373933333332,-195.90506333333335,36.387475,-75.60595,6.720545000000129,0.764975200305227,0.4662342617321633
VIC1-NSW1,VNI,forward,Spring,vre_difference,normal,7862,-1958.1113318333332,-1379.4496113333332,860.9182890000002,1426.221930000001,-108.39774249999991,400.6216733333333,809.3146525,757.429705,252.02651166666664,0.18417705418468583,0.08025947596031544
VIC1-NSW1,VNI,forward,Spring,vre_difference,high,2621,-1958.1113318333332,-1379.4496113333332,860.9182890000002,1426.221930000001,1426.5996200000002,949.059835,1016.660775,973.48999,0.0,0.055703929797787106,0.0343380389164441
VIC1-NSW1,VNI,forward,Spring,residual_difference,low,2621,-4199.946262333334,-3553.247508666667,-632.5019536666663,144.4649545000012,-4200.232088333334,904.7774416666667,1010.27732,961.58813,1.6666665487719001e-06,0.12895841281953452,0.08584509729111027
VIC1-NSW1,VNI,forward,Spring,residual_difference,normal,7862,-4199.946262333334,-3553.247508666667,-632.5019536666663,144.4649545000012,-2356.3799750000003,424.6384233333333,802.9566733333334,751.1382550000001,151.72461000000004,0.21788349020605444,0.11600101755278555
VIC1-NSW1,VNI,forward,Spring,residual_difference,high,2621,-4199.946262333334,-3553.247508666667,-632.5019536666663,144.4649545000012,144.58959500000083,-192.79366333333334,281.10245833333335,137.22402,269.68109333333337,0.5906142693628386,0.30751621518504385
VIC1-NSW1,VNI,forward,Spring,source_vre_ramp_1h,low,2621,-315.52989449999967,-181.06064400000014,183.98629399999962,327.16932066666647,-315.55133166666633,313.07653666666664,737.1804183333334,661.23429,64.92915666666659,0.3368943151468905,0.20602823349866464
VIC1-NSW1,VNI,forward,Spring,source_vre_ramp_1h,normal,7860,-315.52989449999967,-181.06064400000014,183.98629399999962,327.16932066666647,-8.038913333333426,413.07913249999996,789.6152666666667,743.57593,144.99062750000002,0.22888040712468194,0.1178117048346056
VIC1-NSW1,VNI,forward,Spring,source_vre_ramp_1h,high,2621,-315.52989449999967,-181.06064400000014,183.98629399999962,327.16932066666647,327.21365166666664,361.90943833333336,677.4850916666667,581.03936,6.578490000000002,0.3498664631819916,0.18199160625715377
VIC1-NSW1,VNI,forward,Spring,sink_vre_ramp_1h,low,2621,-449.39646916666663,-177.34825733333307,188.02710399999992,433.9888971666663,-449.43361833333336,276.35866500000003,694.1008983333332,573.3388,40.83354500000007,0.35749713849675696,0.20030522701259063
VIC1-NSW1,VNI,forward,Spring,sink_vre_ramp_1h,normal,7860,-449.39646916666663,-177.34825733333307,188.02710399999992,433.9888971666663,-2.1512941666667302,538.583975,840.1593291666666,794.76402,88.33053999999998,0.1991094147582697,0.10941475826972011
VIC1-NSW1,VNI,forward,Spring,sink_vre_ramp_1h,high,2621,-449.39646916666663,-177.34825733333307,188.02710399999992,433.9888971666663,434.02278499999966,68.22501833333332,546.3003116666667,427.38171,124.4875116666667,0.4185425410148798,0.21289584128195346
VIC1-NSW1,VNI,forward,Summer,temperature_mean,low,2608,15.85,17.366666666666667,25.266666666666666,27.110833333333343,15.850000000000001,657.4717350000001,893.1397999999999,850.64629,152.83144416666659,0.05598159509202454,0.018788343558282208
VIC1-NSW1,VNI,forward,Summer,temperature_mean,normal,7800,15.85,17.366666666666667,25.266666666666666,27.110833333333343,20.883333333333333,167.75599,630.3371400000001,546.53619,40.39868083333323,0.37884615384615383,0.24846153846153846
VIC1-NSW1,VNI,forward,Summer,temperature_mean,high,2600,15.85,17.366666666666667,25.266666666666666,27.110833333333343,27.116666666666667,-105.88527250000001,116.78345333333333,-4.362115,32.63506249999999,0.6984615384615385,0.3934615384615385
VIC1-NSW1,VNI,forward,Summer,temperature_max,low,2621,19.435000000000002,21.3,32.1,34.6,19.450000000000003,594.0893416666667,862.9230916666667,819.32713,164.70746500000018,0.07554368561617703,0.027851964898893553
VIC1-NSW1,VNI,forward,Summer,temperature_max,normal,7793,19.435000000000002,21.3,32.1,34.6,26.2,169.43866833333334,648.4320783333333,563.82437,50.787548333333234,0.3771333247786475,0.24598999101757987
VIC1-NSW1,VNI,forward,Summer,temperature_max,high,2594,19.435000000000002,21.3,32.1,34.6,34.6,-68.98838,128.56736666666666,-3.5000000000000004e-05,12.163577500000002,0.6861989205859677,0.39321511179645335
VIC1-NSW1,VNI,forward,Summer,humidity_mean,low,2602,43.5,49.666666666666664,78.83333333333334,83.58333333333334,43.5,-101.32345416666666,56.284239166666666,-37.97053,1.5000000011866632e-05,0.7202152190622598,0.4577248270561107
VIC1-NSW1,VNI,forward,Summer,humidity_mean,normal,7824,43.5,49.666666666666664,78.83333333333334,83.58333333333334,65.08333333333333,215.46799833333336,653.0728525,565.674115,33.43768750000004,0.37295501022494887,0.22916666666666666
VIC1-NSW1,VNI,forward,Summer,humidity_mean,high,2582,43.5,49.666666666666664,78.83333333333334,83.58333333333334,83.66666666666666,502.56879333333336,866.0704916666666,822.926365,322.68881000000005,0.04841208365608056,0.010069713400464756
VIC1-NSW1,VNI,forward,Summer,source_wind,low,2602,263.582137,460.78523033333335,1732.512094666667,2127.415133666667,263.576525,-159.09709833333335,99.30217333333333,-5.677685,113.07154833333331,0.6164488854727133,0.4335126825518832
VIC1-NSW1,VNI,forward,Summer,source_wind,normal,7804,263.582137,460.78523033333335,1732.512094666667,2127.415133666667,1029.2304133333332,183.44094333333334,676.0146225,606.3312900000001,154.2727533333333,0.3513582778062532,0.2106611993849308
VIC1-NSW1,VNI,forward,Summer,source_wind,high,2602,263.582137,460.78523033333335,1732.512094666667,2127.415133666667,2127.4159916666667,692.9298425,800.8531766666666,730.05681,1.6666667761455756e-06,0.2194465795541891,0.09146810146041506
VIC1-NSW1,VNI,forward,Summer,source_solar,low,4764,0.0,0.0,703.2550023333333,864.0248591666668,0.0,591.4437875,930.2892308333332,887.5625849999999,259.75658333333325,0.02162048698572628,0.003568429890848027
VIC1-NSW1,VNI,forward,Summer,source_solar,normal,5642,0.0,0.0,703.2550023333333,864.0248591666668,334.8151525,48.75434833333334,438.54522083333336,275.03938,4.13199083333329,0.4801488833746898,0.3014888337468983
VIC1-NSW1,VNI,forward,Summer,source_solar,high,2602,0.0,0.0,703.2550023333333,864.0248591666668,864.0541241666667,-156.21871083333332,2.6970075000000007,-84.37711999999999,10.873241666666658,0.8089930822444273,0.4965411222136818
VIC1-NSW1,VNI,forward,Summer,source_vre,low,2602,557.2088405000001,816.7635976666667,2008.176732666667,2445.0161924999998,557.1031608333333,27.518240833333337,776.5998216666667,723.2219749999999,514.9908608333333,0.26787086856264414,0.19062259800153727
VIC1-NSW1,VNI,forward,Summer,source_vre,normal,7804,557.2088405000001,816.7635976666667,2008.176732666667,2445.0161924999998,1352.7357091666668,142.73887083333335,587.2526583333333,501.383575,60.41191166666658,0.4120963608405946,0.25781650435674014
VIC1-NSW1,VNI,forward,Summer,source_vre,high,2602,557.2088405000001,816.7635976666667,2008.176732666667,2445.0161924999998,2445.0469475,446.41778416666665,564.7697041666667,473.8441,3.3333333249174757e-06,0.3858570330514988,0.1929285165257494
VIC1-NSW1,VNI,forward,Summer,sink_vre,low,2602,515.6760315,789.8479436666667,3264.583158,3686.0413921666673,515.6719658333334,627.180785,977.5681091666667,921.01431,255.52181166666665,0.044581091468101464,0.016525749423520367
VIC1-NSW1,VNI,forward,Summer,sink_vre,normal,7804,515.6760315,789.8479436666667,3264.583158,3686.0413921666673,1716.0124975,214.75983583333334,670.8243825,594.5692449999999,71.38001750000001,0.318298308559713,0.17555099948744235
VIC1-NSW1,VNI,forward,Summer,sink_vre,high,2602,515.6760315,789.8479436666667,3264.583158,3686.0413921666673,3686.2034958333334,-222.5780466666667,-71.69839916666666,-191.55931,6.666666699572943e-06,0.8904688700999231,0.6137586471944658
VIC1-NSW1,VNI,forward,Summer,vre_difference,low,2602,-2374.7782043333336,-1857.4891360000001,551.9997896666666,1013.2780765000009,-2374.8935583333337,-249.43625166666666,-97.6288175,-216.01754,5.000000001587068e-06,0.9039200614911607,0.652574942352037
VIC1-NSW1,VNI,forward,Summer,vre_difference,normal,7804,-2374.7782043333336,-1857.4891360000001,551.9997896666666,1013.2780765000009,-364.04301666666663,169.97805083333333,690.3987641666666,615.35398,243.56667583333328,0.3038185545873911,0.15671450538185547
VIC1-NSW1,VNI,forward,Summer,vre_difference,high,2602,-2374.7782043333336,-1857.4891360000001,551.9997896666666,1013.2780765000009,1013.4162008333334,832.6977650000001,942.2511558333333,886.1464100000001,3.3333333249174757e-06,0.07455803228285934,0.03420445810914681
VIC1-NSW1,VNI,forward,Summer,residual_difference,low,2602,-4579.934199666666,-3890.2779333333337,-1072.3437676666672,-249.2449641666663,-4579.9598516666665,720.3449008333334,877.7617566666668,803.834795,3.3333333249174757e-06,0.23174481168332053,0.14219830899308225
VIC1-NSW1,VNI,forward,Summer,residual_difference,normal,7804,-4579.934199666666,-3890.2779333333337,-1072.3437676666672,-249.2449641666663,-2497.065859166667,224.95527416666667,723.8990983333333,660.8693900000001,140.15764166666673,0.3017683239364429,0.17875448487954895
VIC1-NSW1,VNI,forward,Summer,residual_difference,high,2602,-4579.934199666666,-3890.2779333333337,-1072.3437676666672,-249.2449641666663,-249.16111250000017,-287.0647008333333,20.903129999999997,-91.7796,116.07203583333332,0.7528823981552651,0.47847809377402
VIC1-NSW1,VNI,forward,Summer,source_vre_ramp_1h,low,2602,-320.6473481666667,-191.58311033333354,188.71783166666654,341.5822718333333,-320.6487358333334,173.54172666666668,648.5267783333334,559.92043,21.345229166666684,0.3970023059185242,0.2809377401998463
VIC1-NSW1,VNI,forward,Summer,source_vre_ramp_1h,normal,7804,-320.6473481666667,-191.58311033333354,188.71783166666654,341.5822718333333,-10.490675833333285,206.25924333333336,699.7234683333334,637.95594,115.23591916666665,0.3312403895438237,0.19861609431060995
VIC1-NSW1,VNI,forward,Summer,source_vre_ramp_1h,high,2602,-320.6473481666667,-191.58311033333354,188.71783166666654,341.5822718333333,341.5945674999999,49.48550416666666,395.46302833333334,233.82252499999998,10.04500250000002,0.4992313604919293,0.28016910069177553
VIC1-NSW1,VNI,forward,Summer,sink_vre_ramp_1h,low,2602,-474.4994906666664,-197.32618866666672,193.57735800000043,456.67515700000104,-474.5435299999998,150.06552499999998,511.92681000000005,343.315805,12.125969166666579,0.44081475787855495,0.2609531129900077
VIC1-NSW1,VNI,forward,Summer,sink_vre_ramp_1h,normal,7804,-474.4994906666664,-197.32618866666672,193.57735800000043,456.67515700000104,-10.676091666666707,278.872495,746.8439091666667,701.564275,88.46894249999997,0.30791901588928755,0.19605330599692466
VIC1-NSW1,VNI,forward,Summer,sink_vre_ramp_1h,high,2602,-474.4994906666664,-197.32618866666672,193.57735800000043,456.67515700000104,456.8285983333335,-58.789765833333334,344.38680583333337,187.377715,57.671203333333324,0.5253651037663336,0.3078401229823213
VIC1-NSW1,VNI,forward,Autumn,temperature_mean,low,2651,10.649999999999999,12.241666666666667,20.5,23.044166666666676,10.649999999999999,95.09372166666667,820.67787,778.45413,687.9385133333333,0.057336854017351946,0.018106374952847983
VIC1-NSW1,VNI,forward,Autumn,temperature_mean,normal,7954,10.649999999999999,12.241666666666667,20.5,23.044166666666676,16.15,207.48930583333333,766.6613600000001,716.1271300000001,403.2092033333333,0.19260749308524014,0.07467940658788032
VIC1-NSW1,VNI,forward,Autumn,temperature_mean,high,2643,10.649999999999999,12.241666666666667,20.5,23.044166666666676,23.05,28.83172666666667,356.7471033333333,229.49267,40.78484166666667,0.519485433219826,0.2743094967839576
VIC1-NSW1,VNI,forward,Autumn,temperature_max,low,2653,13.65,15.2,24.780000000000015,28.3,13.65,108.91251833333335,814.5028583333333,773.33651,677.2030116666667,0.06709385601206182,0.016584998115341122
VIC1-NSW1,VNI,forward,Autumn,temperature_max,normal,7945,13.65,15.2,24.780000000000015,28.3,19.4,204.26935666666668,763.7613366666666,712.80966,401.27607333333333,0.18741346758967906,0.0737570799244808
VIC1-NSW1,VNI,forward,Autumn,temperature_max,high,2650,13.65,15.2,24.780000000000015,28.3,28.3,30.364155,349.65728,225.85034000000002,45.16525833333335,0.5245283018867924,0.27811320754716984
VIC1-NSW1,VNI,forward,Autumn,humidity_mean,low,2655,51.39166666666667,58.83333333333333,86.16666666666667,89.83333333333334,51.416666666666664,-13.90243833333333,319.53973833333333,194.71751,39.87962166666665,0.5510357815442561,0.2753295668549906
VIC1-NSW1,VNI,forward,Autumn,humidity_mean,normal,7954,51.39166666666667,58.83333333333333,86.16666666666667,89.83333333333334,75.5,220.60219,770.900975,721.52693,364.37007000000006,0.1909730952979633,0.07857681669600201
VIC1-NSW1,VNI,forward,Autumn,humidity_mean,high,2639,51.39166666666667,58.83333333333333,86.16666666666667,89.83333333333334,89.83333333333334,130.83779,851.316005,806.112,708.3944383333333,0.028419856006062904,0.004168245547555892
VIC1-NSW1,VNI,forward,Autumn,source_wind,low,2650,133.8826435,284.9868763333333,1675.8562163333334,2288.587596000001,133.87201583333334,-131.48151416666667,704.5994450000001,649.16237,815.0715883333334,0.26490566037735847,0.11811320754716981
VIC1-NSW1,VNI,forward,Autumn,source_wind,normal,7948,133.8826435,284.9868763333333,1675.8562163333334,2288.587596000001,830.3045549999999,123.92820666666668,723.8379383333333,673.010535,452.62596833333333,0.2414443885254152,0.11436839456467036
